TUCASEID,TULINENO,EXLCH,EELCH,EEBRK,EXBRK
20070201070705,4,0,1,2,0
20070201070705,5,0,1,2,0
20070201070705,13,0,2,2,0
20070201070730,3,0,1,2,0
20070201070740,5,0,1,1,0
20070201070748,4,0,1,2,0
20070201070748,5,0,1,2,0
20070201070760,3,0,1,2,0
20070201070760,4,0,1,2,0
20070201070770,3,0,1,2,0
20070201070772,5,0,2,2,0
20070201070772,6,0,1,1,0
20070201070798,1,0,1,1,0
20070201070805,3,0,2,2,0
20070201070805,4,0,1,2,0
20070201070806,3,0,1,2,0
20070201070806,4,0,1,2,0
20070201070806,5,0,1,2,0
20070201070814,3,0,2,2,0
20070201070814,5,0,1,1,0
20070201070820,3,0,2,2,0
20070201070820,4,0,1,2,0
20070201070821,3,0,1,2,0
20070201070821,4,0,2,2,0
20070201070822,3,0,1,1,0
20070201070822,4,0,1,1,0
20070201070830,4,0,2,2,0
20070201070830,5,0,1,2,0
20070201070838,3,0,1,2,0
20070201070838,4,0,1,2,0
20070201070838,5,0,2,2,0
20070201070839,3,0,1,1,0
20070201070840,3,0,1,2,0
20070201070840,4,0,2,2,0
20070201070840,5,0,2,2,0
20070201070840,6,0,2,2,0
20070201070856,3,0,1,1,0
20070201070863,3,0,1,1,0
20070201070863,4,0,1,1,0
20070201070867,4,0,1,2,0
20070201070869,3,0,2,1,0
20070201070869,4,0,1,1,0
20070201070872,3,0,1,2,0
20070201070872,4,0,1,2,0
20070201070886,1,0,1,1,0
20070201070886,4,41,1,2,41
20070201070886,5,0,1,2,0
20070201070886,6,0,1,2,0
20070201070906,3,0,1,1,0
20070201070906,5,0,1,1,0
20070201070906,6,0,1,1,0
20070201070906,7,0,2,2,0
20070201070931,3,0,1,2,0
20070201070931,4,0,2,2,0
20070201070932,4,0,1,1,0
20070201070950,3,0,1,2,0
20070201070950,4,0,1,2,0
20070201070950,5,0,1,2,0
20070201070960,1,41,1,1,41
20070201070961,3,0,1,2,0
20070201070961,4,0,2,2,0
20070201071003,3,0,1,1,0
20070201071003,4,0,1,1,0
20070201071003,5,0,1,1,0
20070201071003,6,0,1,1,0
20070201071007,3,0,1,1,0
20070201071007,4,0,1,1,0
20070201071018,3,0,1,1,0
20070201071021,3,0,1,2,0
20070201071032,3,0,1,1,0
20070201071032,4,0,1,1,0
20070201071068,3,0,1,1,0
20070201071068,4,0,1,1,0
20070201071068,5,0,1,1,0
20070201071068,6,0,2,2,0
20070201071069,3,0,1,2,0
20070201071069,4,0,1,2,0
20070201071091,4,0,1,1,0
20070201071106,3,0,2,1,0
20070201071106,4,0,2,2,0
20070201071106,5,0,2,1,0
20070201071117,3,0,1,2,0
20070201071117,4,0,1,2,0
20070201071128,3,0,1,2,0
20070201071128,4,0,1,2,0
20070201071129,3,0,1,2,0
20070201071132,3,0,1,2,0
20070201071132,4,0,1,2,0
20070201071138,3,0,2,1,0
20070201071138,4,0,2,2,0
20070201071144,3,0,1,2,0
20070201071144,4,0,1,2,0
20070201071148,3,0,1,2,0
20070201071153,3,0,1,2,0
20070201071153,4,0,1,1,0
20070201071153,5,0,1,2,0
20070201071156,3,0,1,2,0
20070201071156,4,0,1,2,0
20070201071156,5,0,1,1,0
20070201071164,2,0,1,2,0
20070201071168,4,0,1,2,0
20070201071169,2,0,1,1,0
20070201071172,3,0,2,2,0
20070201071172,5,0,1,2,0
20070201071172,6,0,1,2,0
20070201071172,7,0,1,1,0
20070201071174,2,0,1,1,0
20070201071179,3,0,1,1,0
20070201071179,4,0,2,1,0
20070201071180,3,0,1,1,0
20070201071180,4,0,1,1,0
20070201071182,3,0,1,2,0
20070201071198,3,0,1,2,0
20070201071198,4,0,1,2,0
20070201071209,3,0,1,1,0
20070201071211,2,0,1,1,0
20070201071211,3,0,1,1,0
20070201071228,3,0,1,2,0
20070201071228,4,0,1,2,0
20070201071262,2,0,1,1,0
20070201071262,3,0,1,1,0
20070201071262,4,0,1,1,0
20070201071284,5,0,1,1,0
20070201071284,6,0,1,1,0
20070201071284,7,0,2,2,0
20070201071285,1,0,1,1,0
20070201071286,3,0,1,2,0
20070201071292,4,0,1,2,0
20070201071309,3,0,1,2,0
20070201071314,3,0,1,2,0
20070201071314,4,0,1,2,0
20070201071314,5,0,1,2,0
20070201071314,6,0,1,2,0
20070201071318,3,0,1,2,0
20070201071318,6,0,2,2,0
20070201071318,7,0,2,2,0
20070201071326,1,0,1,2,0
20070201071335,2,0,1,2,0
20070201071335,3,0,1,2,0
20070201071337,3,0,1,2,0
20070201071337,4,0,1,2,0
20070201071337,5,0,2,2,0
20070201071337,6,0,2,2,0
20070201071337,7,0,2,2,0
20070201071339,1,0,1,1,0
20070201071339,4,0,1,1,0
20070201071351,2,0,1,2,0
20070201071351,3,0,1,1,0
20070201071354,3,0,1,2,0
20070201071354,4,0,2,2,0
20070201071355,3,0,1,1,0
20070201071355,4,0,1,1,0
20070201071356,3,0,1,2,0
20070201071356,4,0,1,2,0
20070201071362,1,41,1,2,41
20070201071383,3,0,1,2,0
20070201071383,4,0,1,2,0
20070201071383,5,0,2,2,0
20070201071386,3,0,1,2,0
20070201071402,3,0,1,2,0
20070201071402,4,0,1,1,0
20070201071412,3,0,1,1,0
20070201071412,4,0,2,2,0
20070201071417,2,0,1,1,0
20070201071418,3,0,1,1,0
20070201071418,4,0,1,1,0
20070201071419,4,0,1,1,0
20070201071423,3,0,1,2,0
20070201071423,4,0,2,2,0
20070201071429,1,0,1,2,0
20070201071429,4,41,1,2,41
20070201071429,5,0,1,2,0
20070201071441,3,0,1,2,0
20070201071441,4,0,1,2,0
20070201071441,5,0,1,2,0
20070201071449,3,0,1,2,0
20070201071456,2,0,1,1,0
20070201071461,3,0,1,1,0
20070201071461,4,0,1,1,0
20070201071462,1,0,1,2,0
20070201071462,3,0,1,2,0
20070201071464,5,0,2,1,0
20070201071464,6,0,2,1,0
20070201071474,2,0,1,1,0
20070201071474,3,0,1,1,0
20070201071484,2,0,1,1,0
20070201071498,2,0,2,2,0
20070201071498,3,0,1,2,0
20070201071509,4,0,1,2,0
20070201071509,5,0,1,2,0
20070201071510,3,41,1,2,41
20070201071513,3,0,1,2,0
20070201071513,4,0,1,2,0
20070201071513,5,0,1,2,0
20070201071520,3,0,1,1,0
20070201071540,1,41,1,2,41
20070201071550,3,0,1,2,0
20070201071550,4,0,1,2,0
20070201071556,3,0,1,2,0
20070201071556,4,0,1,2,0
20070201071578,3,0,1,2,0
20070201071578,4,0,1,2,0
20070201071578,5,0,1,2,0
20070201071587,3,0,1,1,0
20070201071592,2,0,1,2,0
20070201071592,3,0,1,2,0
20070201071592,4,0,1,2,0
20070201071599,1,0,1,2,0
20070201071599,4,0,1,2,0
20070201071606,3,0,2,2,0
20070201071606,4,0,1,2,0
20070201071629,2,0,2,2,0
20070201071629,3,0,1,1,0
20070201071635,3,0,1,2,0
20070201071636,3,0,1,2,0
20070201071636,4,0,1,2,0
20070201071636,5,0,2,2,0
20070201071663,2,0,1,1,0
20070201071663,3,0,1,1,0
20070201071663,4,0,1,1,0
20070201071667,3,0,1,1,0
20070201071675,2,0,1,2,0
20070201071675,3,0,2,2,0
20070201071678,3,0,1,2,0
20070201071678,4,0,1,2,0
20070201071678,5,0,2,2,0
20070201071693,3,0,2,2,0
20070201071693,4,0,1,2,0
20070201071695,1,0,1,1,0
20070201071695,4,0,1,2,0
20070201071695,5,0,1,2,0
20070201071696,3,0,1,2,0
20070201071696,4,0,1,2,0
20070201071696,5,0,1,2,0
20070201071696,6,0,2,2,0
20070201071699,2,0,1,1,0
20070201071719,5,0,1,2,0
20070201071719,6,0,1,2,0
20070201071719,7,0,1,2,0
20070201071719,8,0,1,2,0
20070201071722,3,0,1,2,0
20070201071722,4,0,2,2,0
20070201071733,5,0,2,2,0
20070201071733,6,0,1,2,0
20070201071733,7,0,2,2,0
20070201071734,1,0,2,2,0
20070201071734,5,0,1,2,0
20070201071742,3,0,1,2,0
20070201071750,3,0,1,1,0
20070201071752,3,0,1,2,0
20070201071752,4,0,1,2,0
20070201071765,3,0,2,2,0
20070201071765,4,0,1,2,0
20070201071765,5,0,1,2,0
20070201071775,3,0,1,1,0
20070201071775,4,0,1,1,0
20070201071779,3,0,1,2,0
20070201071779,4,0,1,2,0
20070201071779,5,0,1,2,0
20070201071804,3,0,1,2,0
20070201071804,6,0,2,2,0
20070201071837,3,0,1,2,0
20070201071837,4,0,1,2,0
20070201071845,3,0,1,2,0
20070201071845,4,0,1,1,0
20070201071850,1,0,1,2,0
20070201071850,5,0,1,2,0
20070201071850,6,0,1,2,0
20070201071852,1,0,1,2,0
20070201071852,4,0,1,2,0
20070201071852,5,0,1,2,0
20070201071852,6,0,1,2,0
20070201071862,3,0,1,1,0
20070201071862,4,0,1,1,0
20070201071866,3,0,1,1,0
20070201071866,4,0,1,1,0
20070201071884,3,0,1,2,0
20070201071896,1,0,1,2,0
20070201071904,4,0,1,2,0
20070201071908,4,0,1,2,0
20070201071912,3,41,1,2,41
20070201071922,5,0,1,2,0
20070201071922,7,0,1,2,0
20070201071927,1,0,1,1,0
20070201071927,5,0,1,2,0
20070201071931,4,0,1,2,0
20070201071931,5,0,1,2,0
20070201071931,6,0,2,2,0
20070201071936,2,0,1,2,0
20070201071936,3,0,1,2,0
20070201071946,1,0,1,2,0
20070201071946,3,0,2,2,0
20070201071947,3,0,1,2,0
20070201071947,4,0,2,2,0
20070201071947,5,0,2,2,0
20070201071947,6,0,2,2,0
20070201071950,3,0,1,2,0
20070201071950,4,0,1,2,0
20070201071959,3,11,2,2,11
20070201071959,4,0,1,1,0
20070201071959,5,0,2,2,0
20070201071959,6,0,2,2,0
20070201071970,3,0,1,2,0
20070201071970,4,0,1,2,0
20070201072032,3,0,1,2,0
20070201072032,4,0,1,2,0
20070201072032,5,0,1,2,0
20070201072032,6,0,1,1,0
20070201072034,4,0,1,1,0
20070201072045,2,41,1,1,41
20070201072049,3,0,1,2,0
20070201072049,4,0,1,2,0
20070201072049,5,0,1,2,0
20070201072073,3,0,1,2,0
20070201072073,4,0,1,2,0
20070201072073,5,0,2,2,0
20070201072091,3,0,1,2,0
20070201072096,3,0,1,2,0
20070201072099,3,0,1,2,0
20070201072099,4,0,1,2,0
20070201072101,1,0,1,2,0
20070201072131,3,0,1,2,0
20070201072131,4,0,1,2,0
20070201072131,5,0,1,2,0
20070201072147,3,11,2,2,11
20070201072147,4,0,1,1,0
20070201072147,5,0,1,1,0
20070201072152,4,0,1,1,0
20070201072152,5,0,1,1,0
20070201072152,6,0,1,1,0
20070201072153,3,0,1,2,0
20070201072153,4,0,1,2,0
20070201072162,3,0,1,1,0
20070201072162,4,0,2,2,0
20070201072163,4,0,1,2,0
20070201072179,1,0,1,1,0
20070201072200,3,0,1,2,0
20070201072200,5,0,1,2,0
20070201072201,3,0,1,2,0
20070201072201,4,0,1,2,0
20070201072216,4,0,2,2,0
20070201072216,6,0,1,1,0
20070201072217,3,0,1,2,0
20070201072217,4,0,1,2,0
20070201072222,3,0,1,2,0
20070201072222,4,0,1,2,0
20070201072222,5,0,2,2,0
20070201072227,3,0,1,2,0
20070201072227,4,0,2,2,0
20070201072242,2,0,1,2,0
20070201072252,3,0,1,1,0
20070201072267,3,0,1,1,0
20070201072267,4,0,2,1,0
20070201072272,5,0,1,2,0
20070201072272,6,0,1,2,0
20070201072277,2,0,1,2,0
20070201072290,3,0,1,2,0
20070201072290,4,0,1,2,0
20070201072308,4,0,2,2,0
20070201072308,5,0,1,2,0
20070201072311,1,0,1,2,0
20070201072311,4,0,1,2,0
20070201072311,5,0,2,2,0
20070201072313,4,0,1,1,0
20070201072313,7,0,1,1,0
20070201072315,3,0,1,2,0
20070201072315,4,0,1,2,0
20070201072315,5,0,1,2,0
20070201072316,3,0,1,2,0
20070201072316,4,0,1,1,0
20070201072316,5,0,2,2,0
20070201072331,3,0,1,1,0
20070201072343,3,0,1,2,0
20070201072343,4,0,2,2,0
20070201072348,2,0,1,1,0
20070201072348,3,0,1,1,0
20070201072355,3,0,1,2,0
20070201072355,4,0,2,2,0
20070201072358,3,0,1,2,0
20070201072370,4,0,1,2,0
20070201072379,3,0,1,2,0
20070201072389,3,0,2,1,0
20070201072389,4,0,2,1,0
20070201072389,5,0,2,1,0
20070201072391,2,0,1,2,0
20070201072394,3,0,1,1,0
20070201072407,3,0,1,1,0
20070201072407,4,0,1,1,0
20070201072407,5,0,2,1,0
20070201072407,6,0,2,1,0
20070201072408,3,0,1,2,0
20070201072408,4,0,1,2,0
20070201072408,5,0,2,2,0
20070201072420,3,0,1,1,0
20070201072420,4,0,1,2,0
20070201072422,4,0,1,2,0
20070201072431,5,0,1,1,0
20070201072452,5,0,1,2,0
20070201072453,3,0,1,2,0
20070201072453,4,0,1,2,0
20070201072459,2,0,1,2,0
20070201072462,3,0,1,2,0
20070201072462,4,0,1,2,0
20070201072465,2,0,1,2,0
20070201072469,3,11,2,2,11
20070201072469,4,0,1,2,0
20070201072469,5,0,1,2,0
20070201072504,3,0,1,2,0
20070201072511,3,0,1,1,0
20070201072513,3,0,1,2,0
20070201072518,3,0,1,2,0
20070201072518,4,0,1,2,0
20070201072524,4,0,1,1,0
20070201072540,2,41,1,2,41
20070201072540,3,0,1,2,0
20070201072540,5,0,1,2,0
20070201072550,3,0,1,2,0
20070201072551,3,0,2,2,0
20070201072551,4,0,1,2,0
20070201072553,1,0,1,2,0
20070201072553,5,0,1,2,0
20070202070575,3,0,1,2,0
20070202070575,4,0,1,2,0
20070202070809,3,0,1,2,0
20070202070889,3,0,1,2,0
20070202070943,4,0,1,2,0
20070202071142,5,41,1,2,41
20070202071142,6,0,1,1,0
20070202071142,7,0,2,2,0
20070202071142,8,0,2,2,0
20070202071210,4,0,1,2,0
20070202071210,5,0,1,2,0
20070202071223,1,0,1,2,0
20070202071228,3,0,1,2,0
20070202071228,4,0,2,2,0
20070202071257,1,0,1,2,0
20070202071257,3,0,1,2,0
20070202071257,4,0,1,1,0
20070202071272,2,41,1,1,41
20070202071438,2,0,1,1,0
20070202071475,2,0,1,1,0
20070202071475,3,0,1,1,0
20070202071475,4,0,1,1,0
20070202071608,3,0,1,2,0
20070202071608,4,0,2,2,0
20070202071608,5,0,2,2,0
20070202071608,6,0,1,2,0
20070202071608,7,0,1,2,0
20070202071667,3,0,1,2,0
20070202071939,1,0,1,2,0
20070202071939,4,0,1,2,0
20070202071939,5,0,2,2,0
20070202071970,3,0,1,1,0
20070202071992,1,0,1,2,0
20070202072062,3,0,1,2,0
20070202072062,4,0,1,2,0
20070202072062,5,0,1,2,0
20070202072062,6,0,1,1,0
20070202072153,2,0,1,1,0
20070202072171,3,0,1,2,0
20070202072171,4,0,1,2,0
20070202072205,3,0,1,1,0
20070202072205,4,0,1,1,0
20070202072205,5,0,2,2,0
20070202072205,6,0,2,2,0
20070202072234,4,0,1,1,0
20070202072234,5,0,2,2,0
20070202072383,3,10,2,2,0
20070202072383,4,0,1,2,0
20070202072383,5,0,1,2,0
20070202072383,6,0,1,2,0
20070202072454,2,0,1,2,0
20070202072454,3,0,1,2,0
20070202072468,3,0,1,2,0
20070202072500,3,0,1,2,0
20070202072500,4,0,1,1,0
20070202072509,3,0,1,2,0
20070211060803,2,0,1,1,0
20070211060803,3,0,1,1,0
20070211060803,4,0,1,1,0
20070211061484,3,0,1,2,0
20070211061484,4,0,1,2,0
20070211061560,3,0,1,2,0
20070211061560,4,0,1,2,0
20070211061560,5,0,1,2,0
20070211061560,6,0,1,2,0
20070211061889,4,0,1,2,0
20070211061889,5,0,1,2,0
20070212060076,2,0,1,1,0
20070212060076,3,0,1,1,0
20070212060076,4,0,1,1,0
20070212060128,4,41,1,2,41
20070212060554,2,41,1,2,41
20070212060646,3,0,1,2,0
20070212060699,3,0,2,2,0
20070212060699,4,0,1,2,0
20070212060699,5,41,2,2,41
20070212060736,2,0,1,1,0
20070212060867,3,0,1,1,0
20070212060867,4,0,1,1,0
20070212060920,3,11,2,2,11
20070212060920,4,0,1,2,0
20070212060920,5,0,1,2,0
20070212060928,3,0,1,2,0
20070212060928,4,0,2,2,0
20070212060964,3,0,1,2,0
20070212060964,4,0,1,2,0
20070212061006,5,0,1,2,0
20070212061006,6,0,1,2,0
20070212061057,1,0,1,2,0
20070212061115,3,0,1,2,0
20070212061122,2,0,1,1,0
20070212061124,3,0,1,2,0
20070212061124,4,0,1,2,0
20070212061124,5,0,2,2,0
20070212061190,3,0,1,2,0
20070212061190,4,0,2,2,0
20070212061190,5,0,2,2,0
20070212061190,6,0,2,2,0
20070212061385,3,0,1,2,0
20070212061385,4,0,1,2,0
20070212061418,4,0,1,2,0
20070212061418,5,0,1,2,0
20070212061418,6,0,2,2,0
20070212061546,3,0,1,2,0
20070212061546,4,0,1,2,0
20070212061566,3,0,1,2,0
20070212061566,4,0,1,2,0
20070212061567,3,0,2,2,0
20070212061567,4,0,1,2,0
20070212061585,3,0,1,2,0
20070212061585,4,0,1,2,0
20070212061690,6,0,1,1,0
20070212061690,7,0,2,1,0
20070212061691,3,0,1,2,0
20070212061691,4,0,1,2,0
20070212061691,5,0,1,2,0
20070212061704,3,0,1,2,0
20070212061707,3,0,1,2,0
20070212061707,4,0,1,2,0
20070212061707,5,0,1,2,0
20070212061711,3,0,1,2,0
20070212061711,4,0,1,1,0
20070212061711,5,0,1,2,0
20070212061711,6,0,1,2,0
20070212061755,1,0,1,2,0
20070212061761,3,0,1,2,0
20070212061761,4,0,1,2,0
20070212061820,2,0,1,2,0
20070212061840,3,0,1,2,0
20070212061840,4,0,1,2,0
20070212061840,5,0,1,2,0
20070212061891,4,0,2,2,0
20070212061891,5,0,1,2,0
20070212061910,5,41,1,2,41
20070212061932,3,0,1,2,0
20070212061932,4,0,2,2,0
20070212061935,3,0,2,2,0
20070212061935,4,0,1,2,0
20070212061935,6,0,1,2,0
20070212061935,7,0,1,2,0
20070212061944,3,0,1,1,0
20070212061944,4,0,1,1,0
20070212061944,5,0,2,2,0
20070212062046,1,0,1,1,0
20070212062046,3,0,1,2,0
20070212062046,4,0,1,1,0
20070212062066,1,0,1,2,0
20070212062066,4,0,1,2,0
20070212062148,3,41,1,1,41
20070212062148,4,0,2,2,0
20070212062148,6,0,1,1,0
20070212062148,7,0,1,2,0
20070212062151,3,0,1,2,0
20070212062151,4,0,1,1,0
20070212062156,3,0,1,2,0
20070212062156,4,0,1,2,0
20070212062170,3,0,1,2,0
20070212062170,4,0,1,2,0
20070212062175,3,0,1,2,0
20070212062175,4,0,1,2,0
20070212062175,5,0,2,2,0
20070212062247,1,0,1,2,0
20070212062247,4,0,2,2,0
20070212062275,1,0,1,1,0
20070212062275,3,0,1,2,0
20070212062340,3,0,1,2,0
20070212062340,4,0,2,2,0
20070212062357,5,0,1,2,0
20070212062363,3,0,1,2,0
20070212062363,4,0,1,2,0
20070212062377,2,0,1,2,0
20070212062377,3,0,1,2,0
20070212062445,2,0,1,1,0
20070212062445,3,0,1,1,0
20070212062457,3,0,1,2,0
20070212062457,4,0,1,2,0
20070212062529,2,0,1,2,0
20070212062529,3,0,1,1,0
20070301070504,3,0,1,1,0
20070301070551,3,41,1,2,41
20070301070555,1,0,2,2,0
20070301070555,4,0,1,2,0
20070301070739,3,0,1,2,0
20070301070739,4,0,1,2,0
20070301070739,5,0,2,2,0
20070301070759,1,0,1,2,0
20070301070759,4,0,1,2,0
20070301070807,3,0,1,2,0
20070301070807,4,0,1,2,0
20070301070807,5,0,1,2,0
20070301070817,3,0,2,1,0
20070301070817,4,0,2,2,0
20070301070827,3,0,1,1,0
20070301070827,4,0,2,2,0
20070301070844,3,0,1,2,0
20070301070844,4,0,1,2,0
20070301070844,5,0,1,2,0
20070301070919,1,0,2,2,0
20070301070919,4,0,1,2,0
20070301070919,5,0,1,2,0
20070301070919,6,0,1,2,0
20070301070919,7,0,1,2,0
20070301070945,3,0,1,2,0
20070301070945,4,0,1,1,0
20070301070954,1,0,1,2,0
20070301070954,4,0,1,2,0
20070301070991,3,0,1,2,0
20070301070991,4,0,1,1,0
20070301071045,3,0,1,1,0
20070301071073,3,0,1,2,0
20070301071126,5,0,1,2,0
20070301071157,2,41,1,2,41
20070301071157,3,0,1,2,0
20070301071157,4,0,2,2,0
20070301071210,4,0,1,1,0
20070301071213,2,0,1,2,0
20070301071353,1,0,1,2,0
20070301071439,3,0,1,2,0
20070301071439,4,0,1,1,0
20070301071439,5,0,1,1,0
20070301071547,2,0,1,1,0
20070301071547,4,0,1,1,0
20070301071631,3,0,1,2,0
20070301071631,4,0,1,2,0
20070301071749,3,0,1,2,0
20070301071749,4,0,1,2,0
20070301071749,5,0,1,2,0
20070301071749,6,0,2,2,0
20070301071763,2,0,1,1,0
20070301071763,3,0,1,1,0
20070301071791,2,0,1,1,0
20070301071791,3,0,1,1,0
20070301071858,4,0,1,1,0
20070301071858,5,0,2,2,0
20070301071864,1,0,1,2,0
20070301071864,4,0,1,2,0
20070301071891,3,0,2,1,0
20070301071891,4,0,2,2,0
20070301071891,5,0,2,2,0
20070301071891,6,0,2,2,0
20070301071920,2,0,1,2,0
20070301071953,4,0,1,2,0
20070301071953,5,0,1,2,0
20070301071953,6,0,2,2,0
20070301072022,1,0,1,2,0
20070301072022,5,0,1,1,0
20070301072090,4,0,2,2,0
20070301072090,5,0,1,2,0
20070301072094,3,0,1,1,0
20070301072104,1,0,1,2,0
20070301072104,4,0,1,2,0
20070301072141,3,0,1,2,0
20070301072141,4,0,1,2,0
20070301072169,3,0,2,2,0
20070301072169,4,0,1,2,0
20070301072184,3,0,2,1,0
20070301072184,4,0,2,1,0
20070301072187,3,0,1,2,0
20070301072187,4,0,1,2,0
20070301072187,5,0,2,2,0
20070301072224,3,0,1,1,0
20070301072224,4,0,2,2,0
20070301072334,3,0,1,2,0
20070301072334,4,0,1,2,0
20070301072334,5,0,1,2,0
20070301072525,3,0,1,2,0
20070301072548,1,0,1,2,0
20070301072548,4,0,1,2,0
20070302070022,2,0,1,2,0
20070302070023,1,0,1,1,0
20070302070023,3,0,2,2,0
20070302070023,4,0,2,2,0
20070302070025,5,0,1,1,0
20070302070035,3,0,1,2,0
20070302070053,2,0,1,1,0
20070302070053,3,0,1,2,0
20070302070059,3,0,1,2,0
20070302070059,4,0,1,2,0
20070302070059,5,0,1,2,0
20070302070068,2,0,1,2,0
20070302070073,3,0,1,2,0
20070302070081,2,0,1,1,0
20070302070100,1,0,2,1,0
20070302070100,4,0,2,2,0
20070302070100,5,0,1,1,0
20070302070100,6,0,1,1,0
20070302070123,3,0,1,1,0
20070302070132,3,0,1,1,0
20070302070132,4,0,2,2,0
20070302070135,2,0,1,1,0
20070302070135,3,0,1,1,0
20070302070511,3,0,1,2,0
20070302070530,3,0,1,1,0
20070302070530,4,0,1,1,0
20070302070531,1,0,1,1,0
20070302070531,4,0,1,2,0
20070302070531,5,0,1,2,0
20070302070531,6,0,1,2,0
20070302070532,3,0,2,2,0
20070302070532,4,0,1,2,0
20070302070549,4,0,1,2,0
20070302070549,5,0,1,2,0
20070302070549,6,0,1,2,0
20070302070556,3,0,1,1,0
20070302070571,1,0,1,1,0
20070302070571,3,0,1,1,0
20070302070571,4,0,1,1,0
20070302070596,3,0,1,2,0
20070302070596,4,0,1,2,0
20070302070609,3,0,1,2,0
20070302070609,4,0,1,2,0
20070302070609,5,0,1,2,0
20070302070616,3,0,1,1,0
20070302070616,4,0,1,1,0
20070302070617,3,0,1,1,0
20070302070617,4,0,1,1,0
20070302070626,1,0,1,1,0
20070302070626,5,11,2,2,11
20070302070626,6,11,2,2,11
20070302070626,8,0,1,2,0
20070302070646,3,0,1,2,0
20070302070646,4,0,2,2,0
20070302070659,3,41,2,1,41
20070302070659,4,0,2,1,0
20070302070659,5,0,2,1,0
20070302070659,6,0,2,1,0
20070302070699,4,0,1,2,0
20070302070715,3,0,2,1,0
20070302070715,4,0,2,2,0
20070302070718,5,0,1,1,0
20070302070723,3,0,1,2,0
20070302070723,4,0,2,1,0
20070302070733,3,0,1,2,0
20070302070738,3,0,1,1,0
20070302070738,4,0,2,2,0
20070302070740,3,0,1,1,0
20070302070740,4,0,1,1,0
20070302070756,2,0,1,2,0
20070302070756,3,0,1,2,0
20070302070759,2,0,1,2,0
20070302070759,3,0,1,2,0
20070302070761,2,0,1,2,0
20070302070775,3,0,2,2,0
20070302070775,4,0,2,2,0
20070302070775,5,0,1,2,0
20070302070780,3,0,1,2,0
20070302070781,3,0,1,1,0
20070302070781,4,0,1,1,0
20070302070781,5,0,1,1,0
20070302070783,3,0,1,2,0
20070302070783,4,0,1,2,0
20070302070789,3,0,1,2,0
20070302070789,4,0,1,2,0
20070302070791,1,0,1,1,0
20070302070791,5,0,1,1,0
20070302070800,3,0,1,2,0
20070302070800,4,0,2,2,0
20070302070804,3,0,2,1,0
20070302070804,4,0,2,1,0
20070302070804,5,0,2,2,0
20070302070812,3,0,1,1,0
20070302070828,3,0,2,2,0
20070302070828,4,0,1,1,0
20070302070828,5,0,1,1,0
20070302070848,3,0,1,2,0
20070302070848,5,0,1,2,0
20070302070866,3,0,1,2,0
20070302070866,4,0,1,2,0
20070302070866,5,0,1,2,0
20070302070870,4,0,1,2,0
20070302070886,1,0,1,2,0
20070302070897,4,0,2,1,0
20070302070908,4,0,1,2,0
20070302070908,5,0,1,2,0
20070302070927,1,0,1,2,0
20070302070979,3,0,1,2,0
20070302070990,3,0,1,1,0
20070302070998,3,0,1,1,0
20070302070998,4,0,1,1,0
20070302070998,5,0,2,2,0
20070302071007,3,0,1,2,0
20070302071007,4,0,1,2,0
20070302071007,5,0,2,2,0
20070302071024,3,0,1,2,0
20070302071024,4,0,1,2,0
20070302071027,2,0,1,1,0
20070302071031,2,0,1,1,0
20070302071031,3,0,1,1,0
20070302071038,3,0,1,2,0
20070302071038,4,0,1,2,0
20070302071070,3,0,1,1,0
20070302071070,4,0,1,1,0
20070302071070,5,0,1,1,0
20070302071070,6,0,2,2,0
20070302071074,3,0,1,2,0
20070302071074,4,0,1,2,0
20070302071077,1,41,1,1,41
20070302071082,3,0,1,2,0
20070302071082,4,0,1,2,0
20070302071082,5,0,1,2,0
20070302071082,6,0,2,2,0
20070302071082,7,0,2,2,0
20070302071088,3,0,1,2,0
20070302071089,3,0,1,1,0
20070302071121,2,0,1,2,0
20070302071121,3,0,1,1,0
20070302071126,3,0,1,2,0
20070302071126,4,0,2,2,0
20070302071157,4,41,1,2,41
20070302071160,3,0,2,2,0
20070302071160,4,0,1,2,0
20070302071160,5,0,1,2,0
20070302071160,6,0,2,2,0
20070302071161,3,0,1,2,0
20070302071161,4,0,1,2,0
20070302071197,1,0,2,2,0
20070302071197,4,0,2,2,0
20070302071197,5,0,1,2,0
20070302071198,3,0,1,1,0
20070302071202,2,0,1,2,0
20070302071204,3,0,1,1,0
20070302071206,3,0,1,2,0
20070302071206,4,0,1,1,0
20070302071212,3,0,2,1,0
20070302071212,4,0,1,1,0
20070302071215,3,0,1,2,0
20070302071215,4,0,1,2,0
20070302071215,5,0,1,2,0
20070302071215,6,0,2,2,0
20070302071256,4,0,1,1,0
20070302071256,5,0,1,1,0
20070302071261,3,0,1,1,0
20070302071274,3,0,1,2,0
20070302071274,4,0,1,2,0
20070302071297,3,0,1,1,0
20070302071297,4,0,1,1,0
20070302071332,2,0,1,2,0
20070302071336,3,0,1,2,0
20070302071336,4,0,1,2,0
20070302071336,5,0,1,2,0
20070302071341,3,0,1,2,0
20070302071344,3,0,1,2,0
20070302071344,4,0,1,1,0
20070302071344,5,0,1,1,0
20070302071344,6,0,1,1,0
20070302071344,7,0,1,1,0
20070302071345,2,0,1,2,0
20070302071349,3,0,1,2,0
20070302071367,1,41,1,1,41
20070302071368,3,0,2,2,0
20070302071368,4,0,1,1,0
