case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,num_children,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,secondary_drinking_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,secondary_eating_all_day,secondary_drinking_all_day,activity_list,assisted_meals,year
20070101070044,0.0,3.0,65.0,,7519839.180415,1,1.0,1.0,1.0,10,0,50,0.0,163.0,1.0,27.1,0,0,6,,2007
20070101070048,0.0,3.0,64.0,2.0,17453556.255085,0,2.0,1.0,1.0,0,0,60,0.0,140.0,0.0,24.0,0,0,,,2007
20070101070051,0.0,4.0,59.0,,11243004.681753999,0,1.0,1.0,2.0,10,0,10,0.0,135.0,1.0,27.3,0,0,"8,13",,2007
20070101070052,1.0,2.0,67.0,2.0,25758210.458426002,2,2.0,1.0,1.0,0,0,90,0.0,280.0,0.0,43.8,0,0,,,2007
20070101070067,0.0,3.0,62.0,1.0,48386023.80475,1,2.0,3.0,2.0,5,0,135,0.0,,1.0,,0,0,14,1.0,2007
20070101070077,1.0,2.0,65.0,2.0,7041162.986044,0,2.0,1.0,1.0,60,485,0,1.0,175.0,1.0,29.1,0,0,"2,6,6,10,18,18",,2007
20070101070083,1.0,1.0,59.0,1.0,2995550.016821,0,2.0,1.0,3.0,120,60,0,1.0,180.0,1.0,36.4,0,0,"2,5",,2007
20070101070084,0.0,3.0,65.0,,5934685.845202,1,1.0,1.0,1.0,33,1,45,1.0,177.0,1.0,29.5,0,0,"9,11,11",,2007
20070101070088,0.0,2.0,58.0,2.0,27694724.499474,0,2.0,1.0,1.0,20,10,95,1.0,138.0,1.0,28.8,0,0,"8,12,12",,2007
20070101070502,0.0,3.0,63.0,2.0,9330588.505184,4,2.0,1.0,1.0,10,20,25,1.0,160.0,1.0,28.3,0,0,"2,11,12,13",4.0,2007
20070101070508,0.0,4.0,68.0,1.0,4783339.232735,0,2.0,2.0,3.0,3,295,60,1.0,160.0,1.0,24.3,0,0,"11,11",,2007
20070101070509,0.0,1.0,69.0,2.0,1733066.06687,0,2.0,1.0,1.0,0,0,45,0.0,180.0,0.0,26.6,0,0,,,2007
20070101070512,1.0,2.0,64.0,2.0,11319834.417429,1,2.0,2.0,2.0,40,0,40,0.0,240.0,1.0,41.2,0,0,"5,8",1.0,2007
20070101070513,0.0,4.0,70.0,,2676183.57483,2,1.0,3.0,3.0,20,1060,50,1.0,165.0,1.0,23.7,0,1,"2,4,5,6,7,8,9,9,11,12,13,14,15,16,18,19,20,20,21,22,23",,2007
20070101070515,0.0,3.0,71.0,,10675563.525705,2,1.0,3.0,3.0,30,0,59,0.0,215.0,1.0,30.0,0,0,"16,25",3.0,2007
20070101070534,0.0,4.0,66.0,1.0,16134796.208393,0,2.0,1.0,1.0,10,30,60,1.0,165.0,1.0,26.6,0,0,"2,15",,2007
20070101070557,0.0,3.0,72.0,1.0,9820187.074267,0,2.0,3.0,1.0,0,0,60,0.0,250.0,0.0,33.9,0,0,,,2007
20070101070584,0.0,5.0,67.0,1.0,1083901.5871950001,0,,1.0,1.0,0,0,60,0.0,125.0,0.0,19.6,0,0,,,2007
20070101070587,1.0,5.0,63.0,2.0,2546565.884569,1,2.0,1.0,1.0,2,50,60,1.0,115.0,1.0,20.4,0,0,"3,9,25",1.0,2007
20070101070594,0.0,2.0,64.0,,1235784.931578,0,1.0,1.0,1.0,0,0,19,0.0,280.0,0.0,48.1,0,0,,,2007
20070101070597,0.0,3.0,64.0,1.0,1094609.648972,0,2.0,1.0,3.0,30,0,60,0.0,168.0,1.0,28.8,0,0,3,,2007
20070101070599,0.0,4.0,60.0,,3950269.6029589996,2,1.0,2.0,1.0,10,240,50,1.0,120.0,1.0,23.4,0,0,"2,3,4,8,8",1.0,2007
20070101070600,0.0,3.0,65.0,,2348144.079684,2,1.0,1.0,1.0,5,5,50,1.0,280.0,1.0,46.6,0,0,"6,25",,2007
20070101070602,0.0,5.0,64.0,,7836470.758744,0,1.0,2.0,2.0,55,95,50,1.0,153.0,1.0,26.3,0,0,"4,4,14,14",,2007
20070101070610,0.0,4.0,,,10176580.896746,0,1.0,1.0,1.0,25,10,90,1.0,105.0,1.0,,0,0,"7,7,14,18",,2007
20070101070614,0.0,5.0,66.0,,15101833.711920999,0,1.0,2.0,2.0,15,0,90,0.0,150.0,1.0,24.2,0,0,10,,2007
20070101070630,0.0,3.0,63.0,,6528742.632006,0,1.0,1.0,1.0,20,105,40,1.0,262.0,1.0,46.4,0,0,"4,4,8,8,13",,2007
20070101070673,0.0,5.0,68.0,,5249830.151383,0,1.0,3.0,3.0,15,0,90,0.0,170.0,1.0,25.8,0,0,11,,2007
20070101070683,0.0,4.0,67.0,,2419449.034291,0,1.0,1.0,1.0,20,0,40,0.0,138.0,1.0,21.6,0,0,"18,20",,2007
20070101070684,,2.0,71.0,,12862069.26885,3,,3.0,3.0,5,0,60,0.0,200.0,1.0,27.9,0,0,19,4.0,2007
20070101070700,0.0,4.0,64.0,,3022654.881288,1,1.0,1.0,1.0,5,15,70,1.0,170.0,1.0,29.2,0,0,"13,18,18,35",1.0,2007
20070101070703,0.0,4.0,67.0,,9461585.437144,3,1.0,1.0,1.0,20,0,45,0.0,179.0,1.0,28.0,0,0,"3,24",3.0,2007
20070101070704,0.0,5.0,60.0,2.0,5883263.485416001,1,2.0,1.0,1.0,10,5,50,1.0,115.0,1.0,22.5,0,0,"12,20",,2007
20070101070716,0.0,3.0,69.0,,6364621.3158720005,0,1.0,3.0,3.0,15,15,125,1.0,330.0,1.0,48.7,0,0,"23,23",,2007
20070101070719,0.0,3.0,71.0,,3682669.279415,1,1.0,3.0,2.0,0,0,70,0.0,220.0,0.0,30.7,0,0,,,2007
20070101070727,0.0,3.0,61.0,,3377413.752464,1,1.0,3.0,2.0,0,0,120,0.0,148.0,0.0,28.0,0,0,,,2007
20070101070731,0.0,4.0,69.0,,24191620.747635,1,1.0,3.0,3.0,10,12,82,1.0,232.0,1.0,34.3,0,0,"1,1,7,8,9",1.0,2007
20070101070756,0.0,4.0,68.0,1.0,9520080.502319,1,2.0,1.0,1.0,0,0,65,0.0,250.0,0.0,38.0,0,0,,,2007
20070101070764,0.0,3.0,68.0,2.0,3180640.927627,0,2.0,1.0,1.0,75,0,45,0.0,148.0,1.0,22.5,0,0,"8,14",,2007
20070101070765,1.0,4.0,63.0,2.0,9008219.104783999,3,2.0,3.0,2.0,20,60,75,1.0,170.0,1.0,30.1,0,0,"7,7,9",3.0,2007
20070101070784,0.0,4.0,70.0,,4563084.963568,3,1.0,2.0,2.0,5,0,5,0.0,240.0,1.0,34.4,0,0,3,,2007
20070101070819,0.0,3.0,71.0,,5990364.24376,1,1.0,3.0,1.0,0,0,80,0.0,215.0,0.0,30.0,0,0,,,2007
20070101070824,0.0,4.0,60.0,,3107944.339079,0,1.0,1.0,1.0,0,0,140,0.0,119.0,0.0,23.2,0,0,,,2007
20070101070835,0.0,5.0,71.0,,7174660.178575999,0,1.0,1.0,1.0,5,20,40,1.0,175.0,1.0,24.4,0,0,"2,2",,2007
20070101070841,0.0,4.0,67.0,,3036954.147943,4,1.0,1.0,1.0,10,0,140,0.0,170.0,1.0,26.6,0,0,19,1.0,2007
20070101070845,0.0,4.0,62.0,,5587322.3975410005,2,1.0,1.0,1.0,6,45,40,1.0,115.0,1.0,21.0,0,0,"4,5,9,13",,2007
20070101070847,0.0,2.0,66.0,2.0,1323169.087938,0,2.0,1.0,3.0,0,0,90,0.0,240.0,0.0,38.7,0,0,,,2007
20070101070851,0.0,3.0,77.0,1.0,10730507.149949001,2,1.0,3.0,3.0,10,120,60,1.0,260.0,1.0,30.8,0,0,"12,12",2.0,2007
20070101070853,0.0,3.0,68.0,,5105664.178204,2,1.0,3.0,3.0,15,45,0,1.0,175.0,1.0,26.6,0,0,"7,8,8,17",2.0,2007
20070101070861,0.0,5.0,74.0,,5958038.828432,0,1.0,1.0,1.0,20,480,120,1.0,240.0,1.0,30.8,0,0,"4,4,6,11",,2007
20070101070878,0.0,4.0,72.0,,13475277.44192,1,1.0,2.0,2.0,60,60,35,1.0,220.0,1.0,29.8,0,0,"3,7",,2007
20070101070899,0.0,4.0,67.0,,1421817.2289530002,1,1.0,1.0,1.0,0,0,65,0.0,133.0,0.0,20.8,0,0,,,2007
20070101070903,0.0,4.0,65.0,,1749430.594393,0,1.0,1.0,1.0,0,0,30,0.0,175.0,0.0,29.1,0,0,,,2007
20070101070904,0.0,4.0,66.0,,5311155.182409,0,1.0,3.0,3.0,0,0,179,0.0,150.0,0.0,24.2,0,0,,,2007
20070101070917,0.0,3.0,58.0,,1743391.3899150002,0,1.0,1.0,1.0,30,10,30,1.0,135.0,1.0,28.2,0,0,"18,28,28",,2007
20070101070926,0.0,2.0,68.0,,1193590.562221,0,1.0,3.0,3.0,0,0,85,0.0,170.0,0.0,25.8,0,0,,,2007
20070101070927,0.0,5.0,67.0,,2886435.8628740003,0,1.0,3.0,1.0,0,0,75,0.0,175.0,0.0,27.4,0,0,,,2007
20070101070936,1.0,1.0,63.0,2.0,2453032.034484,1,2.0,1.0,1.0,0,0,30,0.0,225.0,0.0,39.9,0,0,,,2007
20070101070951,0.0,4.0,64.0,,9934499.778679,0,1.0,1.0,1.0,0,0,90,0.0,135.0,0.0,23.2,0,0,,,2007
20070101070955,0.0,2.0,70.0,2.0,6094737.561711,2,2.0,3.0,3.0,10,0,20,0.0,165.0,1.0,23.7,0,0,10,,2007
20070101070958,0.0,3.0,69.0,,23568898.357913,0,1.0,1.0,1.0,3,119,110,1.0,185.0,1.0,27.3,0,0,"5,20,24",,2007
20070101070967,0.0,5.0,71.0,,15353529.996961,2,1.0,3.0,3.0,0,0,90,0.0,200.0,0.0,27.9,0,0,,,2007
20070101070968,0.0,3.0,64.0,,3976393.7192800003,0,1.0,1.0,1.0,15,-2,15,,150.0,1.0,25.7,0,0,3,,2007
20070101070971,0.0,2.0,72.0,,7257648.969774,0,,3.0,3.0,0,0,30,0.0,150.0,0.0,20.3,0,0,,,2007
20070101070984,0.0,3.0,71.0,,5192127.550528,1,1.0,3.0,3.0,0,0,60,0.0,200.0,0.0,27.9,0,0,,,2007
20070101070987,0.0,3.0,72.0,,1114324.03377,0,1.0,1.0,1.0,0,0,60,0.0,270.0,0.0,36.6,0,0,,,2007
20070101070993,1.0,4.0,68.0,,6220275.899540001,0,1.0,1.0,1.0,0,0,75,0.0,160.0,0.0,24.3,0,0,,,2007
20070101070995,1.0,1.0,73.0,2.0,4204118.082985,0,2.0,1.0,3.0,0,0,5,0.0,174.0,0.0,23.0,0,0,,,2007
20070101070999,0.0,1.0,62.0,2.0,1596409.64178,0,2.0,1.0,1.0,0,0,90,0.0,149.0,0.0,27.2,0,0,,,2007
20070101071000,0.0,3.0,68.0,,13733844.983821,0,1.0,1.0,1.0,20,15,85,1.0,180.0,1.0,27.4,0,0,"3,4",,2007
20070101071004,0.0,4.0,74.0,,20823247.729922,0,1.0,1.0,1.0,0,0,60,0.0,215.0,0.0,27.6,0,0,,,2007
20070101071009,0.0,4.0,64.0,,2244720.793589,2,1.0,1.0,1.0,0,0,80,0.0,115.0,0.0,19.7,0,0,,,2007
20070101071010,0.0,4.0,72.0,,5893286.790887999,2,1.0,2.0,1.0,0,0,50,0.0,170.0,0.0,23.1,0,0,,,2007
20070101071020,0.0,3.0,65.0,,1158501.2199229999,1,1.0,1.0,1.0,0,0,120,0.0,230.0,0.0,38.3,0,0,,,2007
20070101071031,0.0,4.0,70.0,,2445024.5258959997,0,1.0,1.0,1.0,0,0,30,0.0,180.0,0.0,25.8,0,0,,,2007
20070101071036,0.0,4.0,65.0,,2317865.652314,2,1.0,1.0,1.0,10,5,75,1.0,135.0,1.0,22.5,0,0,"2,6",1.0,2007
20070101071037,0.0,3.0,61.0,,2802855.0342490003,3,1.0,1.0,1.0,0,0,95,0.0,174.0,0.0,32.9,0,0,,,2007
20070101071054,0.0,3.0,64.0,1.0,3028398.340401,2,2.0,1.0,1.0,0,0,90,0.0,,0.0,,0,0,,,2007
20070101071056,0.0,2.0,,,5231998.359511,0,,1.0,1.0,0,0,60,0.0,,0.0,,0,0,,,2007
20070101071060,0.0,4.0,67.0,,1624588.760871,2,1.0,2.0,2.0,1,0,40,0.0,172.0,1.0,26.9,0,0,11,1.0,2007
20070101071067,0.0,5.0,64.0,,12721261.783363,0,1.0,1.0,1.0,0,0,150,0.0,160.0,0.0,27.5,0,0,,,2007
20070101071080,0.0,2.0,69.0,,4609524.520283001,3,1.0,3.0,3.0,0,0,25,0.0,215.0,0.0,31.7,0,0,,,2007
20070101071081,0.0,4.0,70.0,,4535540.02497,0,1.0,2.0,2.0,45,45,60,1.0,193.0,1.0,27.7,0,0,"5,7",,2007
20070101071087,0.0,4.0,60.0,,5131514.766302,1,1.0,1.0,1.0,0,0,70,0.0,,0.0,,0,0,,,2007
20070101071088,0.0,3.0,68.0,2.0,7479429.305329,1,2.0,1.0,1.0,0,0,75,0.0,120.0,0.0,18.2,0,0,,,2007
20070101071094,0.0,5.0,64.0,,4156114.2820180003,0,1.0,1.0,1.0,30,1,65,1.0,145.0,1.0,24.9,0,0,"20,20",,2007
20070101071096,0.0,1.0,68.0,,2307866.961592,0,1.0,1.0,1.0,0,0,135,0.0,145.0,0.0,22.0,0,0,,,2007
20070101071101,0.0,3.0,67.0,,14190495.462523999,0,1.0,1.0,1.0,25,375,60,1.0,,1.0,,0,0,"4,6,10,14",,2007
20070101071123,0.0,3.0,64.0,1.0,918026.256692,2,2.0,1.0,1.0,0,0,50,0.0,210.0,0.0,36.0,0,0,,,2007
20070101071140,0.0,3.0,66.0,,3362710.051843,2,1.0,1.0,1.0,13,3,65,1.0,150.0,1.0,24.2,0,0,"15,20,20",2.0,2007
20070101071147,0.0,3.0,61.0,2.0,21775859.289182,7,2.0,2.0,1.0,0,0,90,0.0,129.0,0.0,24.4,0,0,,,2007
20070101071155,0.0,3.0,68.0,2.0,2157971.008019,0,2.0,1.0,1.0,20,510,30,1.0,160.0,1.0,24.3,0,0,"13,13",,2007
20070101071159,0.0,3.0,62.0,,2178137.8472740003,0,1.0,1.0,1.0,0,0,60,0.0,170.0,0.0,31.1,0,0,,,2007
20070101071160,0.0,3.0,74.0,,8197838.006358,0,1.0,1.0,1.0,0,0,90,0.0,211.0,0.0,27.1,0,0,,,2007
20070101071161,0.0,1.0,71.0,2.0,2557198.003462,1,2.0,3.0,3.0,0,0,180,0.0,185.0,0.0,25.8,0,0,,,2007
20070101071166,0.0,4.0,71.0,,5430302.491695,1,1.0,1.0,3.0,0,0,200,0.0,163.0,0.0,22.7,0,0,,,2007
20070101071181,0.0,3.0,65.0,,4192153.665342,0,1.0,1.0,1.0,0,0,90,0.0,139.0,0.0,23.1,0,0,,,2007
20070101071188,0.0,4.0,62.0,2.0,4893095.883819,1,2.0,3.0,1.0,6,13,20,1.0,140.0,1.0,25.6,0,0,"3,4,11,25",2.0,2007
20070101071190,0.0,2.0,69.0,,3091011.839881,0,1.0,1.0,3.0,1,1,7,1.0,233.0,1.0,34.4,0,0,"1,1",,2007
20070101071193,0.0,4.0,62.0,,5869994.426883,0,1.0,1.0,1.0,0,0,50,0.0,104.0,0.0,19.0,0,0,,,2007
20070101071195,0.0,3.0,72.0,,7066905.663314999,2,1.0,3.0,1.0,2,0,105,0.0,210.0,1.0,28.5,0,0,4,4.0,2007
20070101071196,0.0,4.0,63.0,,4831385.498869,0,1.0,1.0,1.0,15,900,50,1.0,142.0,1.0,25.2,0,1,"3,4,5,6,7,8,8,9,11,12,13",,2007
20070101071197,0.0,4.0,65.0,,10671552.066339,0,1.0,2.0,1.0,0,0,30,0.0,168.0,0.0,28.0,0,0,,,2007
20070101071204,0.0,5.0,70.0,,3242315.6912490004,2,1.0,2.0,3.0,0,0,5,0.0,135.0,0.0,19.4,0,0,,,2007
20070101071207,0.0,4.0,67.0,,608378.49043,3,1.0,1.0,1.0,0,0,35,0.0,180.0,0.0,28.2,0,0,,,2007
20070101071227,0.0,3.0,66.0,,5775918.567283,1,1.0,3.0,3.0,40,1045,0,1.0,173.0,1.0,27.9,0,0,"4,4,6,7,8,9,9",1.0,2007
20070101071233,0.0,3.0,65.0,,5156780.73629,0,1.0,1.0,1.0,15,0,70,0.0,145.0,1.0,24.1,0,0,15,,2007
20070101071234,0.0,4.0,67.0,,7465271.048208,0,1.0,3.0,3.0,0,0,105,0.0,175.0,0.0,27.4,0,0,,,2007
20070101071236,0.0,3.0,68.0,,6742472.533943,1,1.0,3.0,3.0,0,0,250,0.0,169.0,0.0,25.7,0,0,,,2007
20070101071238,0.0,4.0,62.0,,5487041.629848001,1,1.0,1.0,1.0,15,265,25,1.0,120.0,1.0,21.9,0,0,"5,8,10",1.0,2007
20070101071242,0.0,1.0,75.0,2.0,3455784.799413,0,2.0,1.0,1.0,15,15,75,1.0,309.0,1.0,38.6,0,0,"8,8,10,10",,2007
20070101071249,0.0,3.0,71.0,,5899103.377331,2,1.0,3.0,3.0,0,0,45,0.0,165.0,0.0,23.0,0,0,,,2007
20070101071255,0.0,4.0,72.0,,8029046.668327,0,1.0,3.0,3.0,0,0,60,0.0,275.0,0.0,37.3,0,0,,,2007
20070101071269,0.0,3.0,73.0,,4867072.6773459995,0,1.0,1.0,3.0,5,0,105,0.0,225.0,1.0,29.7,0,0,19,,2007
20070101071271,1.0,1.0,62.0,1.0,9258996.789542,2,2.0,2.0,2.0,0,0,55,0.0,,0.0,,0,0,,,2007
20070101071273,1.0,3.0,66.0,1.0,9875300.323454,1,2.0,2.0,2.0,0,0,45,0.0,190.0,0.0,30.7,0,0,,,2007
20070101071274,0.0,3.0,69.0,,7681304.293121001,0,1.0,1.0,1.0,20,635,0,1.0,195.0,1.0,28.8,0,0,"3,3,12,12,13",,2007
20070101071294,0.0,1.0,68.0,2.0,14911960.006382002,0,2.0,2.0,2.0,0,0,35,0.0,165.0,0.0,25.1,0,0,,,2007
20070101071295,0.0,2.0,67.0,,2520842.738764,0,1.0,1.0,1.0,0,0,30,0.0,180.0,0.0,28.2,0,0,,,2007
20070101071299,0.0,5.0,63.0,,4302677.683025,3,1.0,1.0,1.0,15,0,115,0.0,118.0,1.0,20.9,0,0,27,,2007
20070101071305,0.0,3.0,65.0,,2151803.838274,2,2.0,2.0,1.0,0,0,75,0.0,,0.0,,0,0,,,2007
20070101071310,0.0,3.0,67.0,,14806231.861917002,0,1.0,2.0,1.0,10,10,120,1.0,209.0,1.0,32.7,0,0,"16,18",,2007
20070101071313,0.0,4.0,61.0,,4084249.744289,0,1.0,1.0,3.0,90,90,30,1.0,120.0,1.0,22.7,0,0,"8,8",,2007
20070101071315,0.0,4.0,63.0,,6501438.786707,2,1.0,3.0,1.0,33,35,50,1.0,120.0,1.0,21.3,0,0,"4,5,6,10",1.0,2007
20070101071317,0.0,5.0,72.0,,9147079.275002,0,1.0,1.0,1.0,0,0,75,0.0,220.0,0.0,29.8,0,0,,,2007
20070101071329,0.0,3.0,68.0,2.0,6437815.723148,2,2.0,3.0,2.0,30,-2,25,,140.0,1.0,21.3,0,0,9,1.0,2007
20070101071347,0.0,2.0,72.0,,8622660.843541,0,1.0,3.0,3.0,0,0,70,0.0,320.0,0.0,43.4,0,0,,,2007
20070101071350,0.0,3.0,65.0,1.0,7836159.301248,1,2.0,3.0,1.0,15,30,70,1.0,145.0,1.0,24.1,0,0,"7,7,18",1.0,2007
20070101071361,0.0,4.0,67.0,,5952306.226224,0,1.0,1.0,1.0,45,90,60,1.0,180.0,1.0,28.2,0,0,"1,6,13",,2007
20070101071368,0.0,3.0,73.0,,5713422.161057,2,1.0,2.0,2.0,20,0,50,0.0,318.0,1.0,42.0,0,0,"6,10,20",,2007
20070101071376,0.0,4.0,70.0,,3187692.692352,0,1.0,1.0,1.0,0,0,75,0.0,260.0,0.0,37.3,0,0,,,2007
20070101071377,0.0,5.0,62.0,,10916980.242309,0,1.0,3.0,3.0,1,300,45,1.0,122.0,1.0,22.3,0,0,"2,3,4,5,6,7,7,8",,2007
20070101071389,0.0,3.0,63.0,,12286809.977211999,1,,2.0,1.0,30,0,40,0.0,115.0,1.0,20.4,0,0,3,1.0,2007
20070101071399,0.0,4.0,67.0,,4874333.921821,2,1.0,1.0,1.0,0,0,30,0.0,200.0,0.0,31.3,0,0,,,2007
20070101071406,0.0,5.0,63.0,,5033956.109655,2,1.0,2.0,1.0,8,0,80,0.0,134.0,1.0,23.7,0,0,"9,11",1.0,2007
20070101071408,0.0,3.0,67.0,,4312753.652937001,0,1.0,1.0,1.0,0,0,80,0.0,230.0,0.0,36.0,0,0,,,2007
20070101071409,0.0,4.0,76.0,,2069561.798637,1,1.0,2.0,3.0,43,300,30,1.0,260.0,1.0,31.6,0,0,"3,23,23,25",2.0,2007
20070101071414,0.0,2.0,70.0,,5803753.094113,2,1.0,3.0,2.0,0,-2,110,,170.0,0.0,24.4,0,0,,,2007
20070101071421,0.0,5.0,65.0,,10119360.136033999,4,1.0,1.0,1.0,10,82,35,1.0,165.0,1.0,27.5,0,0,"6,17,18,19,43",3.0,2007
20070101071428,0.0,3.0,72.0,,11743242.879169,1,1.0,3.0,3.0,0,0,70,0.0,200.0,0.0,27.1,0,0,,,2007
20070101071431,0.0,5.0,65.0,,12092489.377597,0,1.0,1.0,1.0,0,0,60,0.0,145.0,0.0,24.1,0,0,,,2007
20070101071438,0.0,5.0,70.0,1.0,4513943.941223,0,2.0,3.0,3.0,30,210,60,1.0,180.0,1.0,25.8,0,0,"9,9",,2007
20070101071442,0.0,4.0,76.0,,6399899.6894809995,0,1.0,1.0,1.0,0,0,185,0.0,225.0,0.0,27.4,0,0,,,2007
20070101071443,0.0,4.0,61.0,,3519333.9037230005,0,1.0,2.0,2.0,20,0,85,0.0,,1.0,,0,0,"8,17",,2007
20070101071444,0.0,3.0,67.0,,10028888.257468,0,1.0,1.0,1.0,20,495,105,1.0,175.0,1.0,27.4,0,0,"6,6,8",,2007
20070101071448,0.0,4.0,66.0,,2897050.258364,2,1.0,2.0,3.0,60,870,0,1.0,145.0,1.0,23.4,0,1,"2,2,3,4,5,6,7,8,9,9,10,10,11,12,13",2.0,2007
20070101071452,0.0,5.0,63.0,,2718083.711812,0,1.0,2.0,1.0,10,0,80,0.0,130.0,1.0,23.0,0,0,7,,2007
20070101071479,0.0,4.0,64.0,,5859511.469721,0,1.0,1.0,1.0,9,300,55,1.0,190.0,1.0,32.6,0,0,"4,4,10,12",,2007
20070101071480,0.0,5.0,72.0,1.0,2050386.612075,2,2.0,2.0,1.0,0,0,60,0.0,170.0,0.0,23.1,0,0,,,2007
20070101071481,1.0,3.0,64.0,1.0,2486152.563686,1,2.0,1.0,1.0,0,60,70,1.0,210.0,0.0,36.0,0,0,2,2.0,2007
20070101071486,0.0,3.0,67.0,1.0,7428008.160296001,0,2.0,1.0,1.0,0,0,30,0.0,175.0,0.0,27.4,0,0,,,2007
20070101071497,0.0,3.0,68.0,2.0,1999611.1335,0,2.0,1.0,1.0,25,5,40,1.0,200.0,1.0,30.4,0,0,"7,9,9",,2007
20070101071504,0.0,5.0,65.0,,16447472.292848,0,1.0,1.0,2.0,10,0,60,0.0,136.0,1.0,22.6,0,0,8,,2007
20070101071506,0.0,3.0,66.0,1.0,2665302.641166,0,2.0,1.0,1.0,30,945,15,1.0,,1.0,,0,1,"2,3,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23",,2007
20070101071516,0.0,5.0,74.0,,9152833.524564,4,1.0,3.0,3.0,150,105,60,1.0,173.0,1.0,22.2,0,0,"3,16,23,23",,2007
20070101071522,0.0,4.0,67.0,,4737794.986408,2,,3.0,1.0,60,0,225,0.0,165.0,1.0,25.8,0,0,3,,2007
20070101071534,0.0,3.0,65.0,,10523048.194685,1,1.0,1.0,1.0,10,0,15,0.0,145.0,1.0,24.1,0,0,4,,2007
20070101071538,1.0,3.0,63.0,,10308801.884825,3,,3.0,3.0,10,0,40,0.0,125.0,1.0,22.1,0,0,24,4.0,2007
20070101071541,0.0,3.0,62.0,,31808771.020859003,1,1.0,2.0,2.0,45,820,80,1.0,135.0,1.0,24.7,0,1,"2,3,4,5,6,7,8,8,10,10,11,12,13,14,16,17,18,19,20",1.0,2007
20070101071552,0.0,5.0,71.0,,12160509.640765,0,1.0,1.0,1.0,0,0,265,0.0,189.0,0.0,26.4,0,0,,,2007
20070101071555,0.0,4.0,65.0,,2430404.013245,1,1.0,1.0,1.0,15,0,210,0.0,,1.0,,0,0,16,1.0,2007
20070101071562,0.0,5.0,64.0,,1880716.3953099998,0,1.0,1.0,1.0,0,0,155,0.0,190.0,0.0,32.6,0,0,,,2007
20070101071572,0.0,5.0,63.0,,3251826.452952,2,1.0,1.0,1.0,0,0,120,0.0,115.0,0.0,20.4,0,0,,,2007
20070101071579,0.0,1.0,61.0,,9053782.708709,1,1.0,1.0,1.0,0,0,105,0.0,162.0,0.0,30.6,0,0,,,2007
20070101071581,0.0,5.0,63.0,,968569.3852450001,0,1.0,3.0,3.0,30,30,30,1.0,155.0,1.0,27.5,0,0,"5,5",,2007
20070101071589,0.0,3.0,66.0,1.0,3510466.0909080002,1,2.0,1.0,1.0,0,0,5,0.0,157.0,0.0,25.3,0,0,,,2007
20070101071600,0.0,5.0,64.0,,6765178.809242,0,1.0,1.0,1.0,0,0,45,0.0,190.0,0.0,32.6,0,0,,,2007
20070101071602,0.0,4.0,70.0,1.0,3509766.0702279997,0,2.0,3.0,3.0,15,0,150,0.0,193.0,1.0,27.7,0,0,8,,2007
20070101071632,1.0,1.0,64.0,2.0,3954022.8051309995,0,2.0,1.0,1.0,5,5,0,1.0,123.0,1.0,21.1,0,0,"19,21",,2007
20070101071637,0.0,5.0,67.0,,5655247.73263,4,1.0,3.0,2.0,10,0,35,0.0,140.0,1.0,21.9,0,0,"9,12",,2007
20070101071646,0.0,2.0,65.0,2.0,6684739.399115,2,2.0,1.0,1.0,0,0,120,0.0,,0.0,,0,0,,,2007
20070101071652,0.0,5.0,61.0,,1902853.300764,0,1.0,1.0,1.0,0,0,260,0.0,115.0,0.0,21.7,0,0,,,2007
20070101071657,0.0,4.0,66.0,2.0,8856922.568489999,2,2.0,3.0,3.0,5,51,60,1.0,145.0,1.0,23.4,0,0,"10,11,12,13,14,24",1.0,2007
20070101071661,0.0,2.0,63.0,,15627085.769126002,4,,3.0,2.0,10,5,5,1.0,150.0,1.0,26.6,0,0,"16,16",,2007
20070101071691,0.0,3.0,67.0,,12316961.927952,2,1.0,3.0,1.0,0,0,45,0.0,180.0,0.0,28.2,0,0,,,2007
20070101071705,0.0,4.0,66.0,,4610524.256046,3,1.0,3.0,3.0,0,0,60,0.0,250.0,0.0,40.3,0,0,,,2007
20070101071718,0.0,4.0,66.0,,4119773.659301,0,1.0,1.0,1.0,5,525,75,1.0,,1.0,,0,0,"12,12,14,16",,2007
20070101071725,0.0,4.0,73.0,,7115227.214982001,0,1.0,1.0,1.0,0,0,191,0.0,193.0,0.0,25.5,0,0,,,2007
20070101071740,0.0,4.0,67.0,1.0,5082987.260284,0,2.0,1.0,1.0,10,0,90,0.0,170.0,1.0,26.6,0,0,18,,2007
20070101071758,0.0,5.0,71.0,,8714636.512764,1,1.0,3.0,3.0,0,0,90,0.0,160.0,0.0,22.3,0,0,,,2007
20070101071768,0.0,4.0,76.0,,21658212.329223,0,1.0,3.0,3.0,0,0,80,0.0,165.0,0.0,20.1,0,0,,,2007
20070101071773,0.0,4.0,70.0,,12857157.610658,0,1.0,3.0,1.0,0,0,30,0.0,180.0,0.0,25.8,0,0,,,2007
20070101071796,1.0,4.0,72.0,2.0,2544630.597201,6,2.0,1.0,1.0,10,0,45,0.0,230.0,1.0,31.2,0,0,9,8.0,2007
