TUCASEID,TUACTIVITY_N,EUEATSUM,EUEDUR,EUEDUR24
20160212151216,12,-1,-1,-1
20160212151370,1,-1,-1,-1
20160212151370,2,-1,-1,-1
20160212151370,3,-1,-1,-1
20160212151370,4,1,10,10
20160212151370,5,-1,-1,-1
20160212151370,6,1,10,10
20160212151370,7,-1,-1,-1
20160212151370,8,-1,-1,-1
20160212151370,9,-1,-1,-1
20160212151370,10,-1,-1,-1
20160212151370,11,-1,-1,-1
20160212151370,12,-1,-1,-1
20160212151370,13,-1,-1,-1
20160212151370,14,1,15,15
20160212151370,15,-1,-1,-1
20160212151370,16,-1,-1,-1
20160212151370,17,-1,-1,-1
20160212151370,18,-1,-1,-1
20160212151376,1,-1,-1,-1
20160212151376,2,-1,-1,-1
20160212151376,3,-1,-1,-1
20160212151376,4,1,15,15
20160212151376,5,-1,-1,-1
20160212151376,6,-1,-1,-1
20160212151376,7,-1,-1,-1
20160212151376,8,-1,-1,-1
20160212151376,9,-1,-1,-1
20160212151376,10,-1,-1,-1
20160212151376,11,-1,-1,-1
20160212151376,12,-1,-1,-1
20160212151376,13,-1,-1,-1
20160212151376,14,-1,-1,-1
20160212151376,15,-1,-1,-1
20160212151376,16,-1,-1,-1
20160212151376,17,-1,-1,-1
20160212151376,18,-1,-1,-1
20160212151376,19,-1,-1,-1
20160212151376,20,-1,-1,-1
20160212151376,21,-1,-1,-1
20160212151376,22,-1,-1,-1
20160212151376,23,-1,-1,-1
20160212151376,24,-1,-1,-1
20160212151376,25,-1,-1,-1
20160212151376,26,-1,-1,-1
20160212151526,1,-1,-1,-1
20160212151526,2,-1,-1,-1
20160212151526,3,-1,-1,-1
20160212151526,4,-1,-1,-1
20160212151526,5,-1,-1,-1
20160212151526,6,-1,-1,-1
20160212151526,7,-1,-1,-1
20160212151526,8,-1,-1,-1
20160212151526,9,1,60,60
20160212151563,1,-1,-1,-1
20160212151563,2,-1,-1,-1
20160212151563,3,-1,-1,-1
20160212151563,4,-1,-1,-1
20160212151563,5,-1,-1,-1
20160212151563,6,-1,-1,-1
20160212151563,7,-1,-1,-1
20160212151563,8,-1,-1,-1
20160212151563,9,-1,-1,-1
20160212151563,10,-1,-1,-1
20160212151563,11,-1,-1,-1
20160212151563,12,-1,-1,-1
20160212151563,13,-1,-1,-1
20160212151563,14,-1,-1,-1
20160212151563,15,-1,-1,-1
20160212151563,16,1,10,10
20160212151563,17,-1,-1,-1
20160212151563,18,-1,-1,-1
20160212151563,19,-1,-1,-1
20160212151563,20,-1,-1,-1
20160212151563,21,-1,-1,-1
20160212151563,22,-1,-1,-1
20160212151574,1,-1,-1,-1
20160212151574,2,-1,-1,-1
20160212151574,3,-1,-1,-1
20160212151574,4,-1,-1,-1
20160212151574,5,-1,-1,-1
20160212151574,6,-1,-1,-1
20160212151574,7,1,20,20
20160212151574,8,-1,-1,-1
20160212151574,9,-1,-1,-1
20160212151574,10,-1,-1,-1
20160212151574,11,-1,-1,-1
20160212151574,12,-1,-1,-1
20160212151574,13,-1,-1,-1
20160212151574,14,-1,-1,-1
20160212151574,15,-1,-1,-1
20160212151574,16,-1,-1,-1
20160212151574,17,-1,-1,-1
20160212151574,18,-1,-1,-1
20160212151574,19,-1,-1,-1
20160212151574,20,-1,-1,-1
20160212151574,21,-1,-1,-1
20160212151574,22,-1,-1,-1
20160212151574,23,-1,-1,-1
20160212151574,24,-1,-1,-1
20160212151574,25,-1,-1,-1
20160212151574,26,-1,-1,-1
20160212151574,27,-1,-1,-1
20160212151574,28,-1,-1,-1
20160212151574,29,-1,-1,-1
20160212151574,30,-1,-1,-1
20160212151574,31,-1,-1,-1
20160212151574,32,-1,-1,-1
20160212151574,33,-1,-1,-1
20160212151584,1,-1,-1,-1
20160212151584,2,-1,-1,-1
20160212151584,3,-1,-1,-1
20160212151584,4,-1,-1,-1
20160212151584,5,-1,-1,-1
20160212151584,6,-1,-1,-1
20160212151584,7,-1,-1,-1
20160212151584,8,-1,-1,-1
20160212151584,9,-1,-1,-1
20160212151584,10,1,2,2
20160212151584,11,-1,-1,-1
20160212151584,12,-1,-1,-1
20160212151584,13,-1,-1,-1
20160212151584,14,-1,-1,-1
20160212151604,1,-1,-1,-1
20160212151604,2,-1,-1,-1
20160212151604,3,-1,-1,-1
20160212151604,4,-1,-1,-1
20160212151604,5,-1,-1,-1
20160212151604,6,-1,-1,-1
20160212151604,7,-1,-1,-1
20160212151604,8,-1,-1,-1
20160212151604,9,-1,-1,-1
20160212151604,10,-1,-1,-1
20160212151604,11,-1,-1,-1
20160212151604,12,-1,-1,-1
20160212151604,13,-1,-1,-1
20160212151604,14,-1,-1,-1
20160212151604,15,-1,-1,-1
20160212151604,16,-1,-1,-1
20160212151604,17,-1,-1,-1
20160212151604,18,-1,-1,-1
20160212151604,19,1,2,2
20160212151604,20,-1,-1,-1
20160212151604,21,-1,-1,-1
20160212151604,22,-1,-1,-1
20160212151604,23,-1,-1,-1
20160212151621,1,-1,-1,-1
20160212151621,2,-1,-1,-1
20160212151621,3,-1,-1,-1
20160212151621,4,-1,-1,-1
20160212151621,5,-1,-1,-1
20160212151621,6,-1,-1,-1
20160212151621,7,-1,-1,-1
20160212151621,8,-1,-1,-1
20160212151621,9,-1,-1,-1
20160212151621,10,-1,-1,-1
20160212151621,11,-1,-1,-1
20160212151621,12,-1,-1,-1
20160212151621,13,-1,-1,-1
20160212151621,14,-1,-1,-1
20160212151621,15,-1,-1,-1
20160212151621,16,-1,-1,-1
20160212151621,17,-1,-1,-1
20160212151621,18,-1,-1,-1
20160212151621,19,-1,-1,-1
20160212151621,20,-1,-1,-1
20160212151621,21,-1,-1,-1
20160212151621,22,-1,-1,-1
20160212151621,23,1,10,10
20160212151621,24,-1,-1,-1
20160212151621,25,-1,-1,-1
20160212151635,1,-1,-1,-1
20160212151635,2,-1,-1,-1
20160212151635,3,-1,-1,-1
20160212151635,4,-1,-1,-1
20160212151635,5,-1,-1,-1
20160212151635,6,1,5,5
20160212151635,7,-1,-1,-1
20160212151635,8,-1,-1,-1
20160212151635,9,-1,-1,-1
20160212151635,10,-1,-1,-1
20160212151635,11,-1,-1,-1
20160212151635,12,-1,-1,-1
20160212151635,13,-1,-1,-1
20160212151635,14,-1,-1,-1
20160212151635,15,-1,-1,-1
20160212151635,16,-1,-1,-1
20160212151635,17,-1,-1,-1
20160212151635,18,-1,-1,-1
20160212151635,19,-1,-1,-1
20160212151635,20,-1,-1,-1
20160212151635,21,-1,-1,-1
20160212151635,22,-1,-1,-1
20160212151635,23,-1,-1,-1
20160212151635,24,-1,-1,-1
20160212151635,25,-1,-1,-1
20160212151635,26,-1,-1,-1
20160212151635,27,-1,-1,-1
20160212151635,28,-1,-1,-1
20160212151652,1,-1,-1,-1
20160212151652,2,-1,-1,-1
20160212151652,3,-1,-1,-1
20160212151652,4,-1,-1,-1
20160212151652,5,1,10,10
20160212151652,6,-1,-1,-1
20160212151652,7,-1,-1,-1
20160212151652,8,-1,-1,-1
20160212151665,1,-1,-1,-1
20160212151665,2,-1,-1,-1
20160212151665,3,-1,-1,-1
20160212151665,4,-1,-1,-1
20160212151665,5,-1,-1,-1
20160212151665,6,-1,-1,-1
20160212151665,7,-1,-1,-1
20160212151665,8,-1,-1,-1
20160212151665,9,-1,-1,-1
20160212151665,10,1,10,10
20160212151665,11,-1,-1,-1
20160212151665,12,-1,-1,-1
20160212151665,13,-1,-1,-1
20160212151665,14,-1,-1,-1
20160212151665,15,-1,-1,-1
20160212151665,16,-1,-1,-1
20160212151665,17,-1,-1,-1
20160212151665,18,-1,-1,-1
20160212151665,19,-1,-1,-1
20160212151699,1,-1,-1,-1
20160212151699,2,-1,-1,-1
20160212151699,3,-1,-1,-1
20160212151699,4,-1,-1,-1
20160212151699,5,-1,-1,-1
20160212151699,6,-1,-1,-1
20160212151699,7,-1,-1,-1
20160212151699,8,-1,-1,-1
20160212151699,9,-1,-1,-1
20160212151699,10,-1,-1,-1
20160212151699,11,-1,-1,-1
20160212151699,12,1,5,5
20160212151699,13,-1,-1,-1
20160212151699,14,-1,-1,-1
20160212151699,15,-1,-1,-1
20160212151699,16,-1,-1,-1
20160212151699,17,-1,-1,-1
20160212151699,18,-1,-1,-1
20160212151699,19,-1,-1,-1
20160212151699,20,-1,-1,-1
20160212151699,21,-1,-1,-1
20160212151720,1,-1,-1,-1
20160212151720,2,1,-2,-2
20160212151720,3,-1,-1,-1
20160212151720,4,-1,-1,-1
20160212151720,5,-1,-1,-1
20160212151720,6,-1,-1,-1
20160212151720,7,-1,-1,-1
20160212151720,8,1,5,5
20160212151720,9,-1,-1,-1
20160212151720,10,-1,-1,-1
20160212151720,11,-1,-1,-1
20160212151720,12,-1,-1,-1
20160212151720,13,1,320,320
20160212151720,14,-1,-1,-1
20160212151720,15,-1,-1,-1
20160212151720,16,-1,-1,-1
20160212151720,17,1,225,225
20160212151720,18,-1,-1,-1
20160212151720,19,-1,-1,-1
20160212151720,20,-1,-1,-1
20160212151720,21,-1,-1,-1
20160212151723,1,-1,-1,-1
20160212151723,2,-1,-1,-1
20160212151723,3,-1,-1,-1
20160212151723,4,-1,-1,-1
20160212151723,5,-1,-1,-1
20160212151723,6,-1,-1,-1
20160212151723,7,-1,-1,-1
20160212151723,8,-1,-1,-1
20160212151723,9,-1,-1,-1
20160212151723,10,-1,-1,-1
20160212151723,11,-1,-1,-1
20160212151723,12,-1,-1,-1
20160212151723,13,-1,-1,-1
20160212151723,14,-1,-1,-1
20160212151723,15,-1,-1,-1
20160212151723,16,-1,-1,-1
20160212151723,17,-1,-1,-1
20160212151723,18,-1,-1,-1
20160212151723,19,-1,-1,-1
20160212151723,20,-1,-1,-1
20160212151723,21,-1,-1,-1
20160212151723,22,-1,-1,-1
20160212151723,23,-1,-1,-1
20160212151723,24,-1,-1,-1
20160212151723,25,1,47,47
20160212151723,26,-1,-1,-1
20160212151723,27,-1,-1,-1
20160212151723,28,-1,-1,-1
20160212151723,29,-1,-1,-1
20160212151723,30,-1,-1,-1
20160212151723,31,-1,-1,-1
20160212151723,32,-1,-1,-1
20160212151723,33,-1,-1,-1
20160212151723,34,-1,-1,-1
20160212151723,35,-1,-1,-1
20160212151723,36,-1,-1,-1
20160212151735,1,-1,-1,-1
20160212151735,2,-1,-1,-1
20160212151735,3,-1,-1,-1
20160212151735,4,-1,-1,-1
20160212151735,5,-1,-1,-1
20160212151735,6,-1,-1,-1
20160212151735,7,-1,-1,-1
20160212151735,8,-1,-1,-1
20160212151735,9,-1,-1,-1
20160212151735,10,-1,-1,-1
20160212151735,11,-1,-1,-1
20160212151735,12,-1,-1,-1
20160212151735,13,-1,-1,-1
20160212151735,14,-1,-1,-1
20160212151735,15,-1,-1,-1
20160212151735,16,-1,-1,-1
20160212151735,17,1,2,2
20160212151735,18,-1,-1,-1
20160212151735,19,-1,-1,-1
20160212151735,20,-1,-1,-1
20160212151735,21,-1,-1,-1
20160212151735,22,-1,-1,-1
20160212151735,23,-1,-1,-1
20160212151735,24,-1,-1,-1
20160212151735,25,-1,-1,-1
20160212151735,26,-1,-1,-1
20160212151735,27,-1,-1,-1
20160212151735,28,-1,-1,-1
20160212151735,29,-1,-1,-1
20160212151749,1,-1,-1,-1
20160212151749,2,-1,-1,-1
20160212151749,3,-1,-1,-1
20160212151749,4,-1,-1,-1
20160212151749,5,-1,-1,-1
20160212151749,6,-1,-1,-1
20160212151749,7,-1,-1,-1
20160212151749,8,-1,-1,-1
20160212151749,9,-1,-1,-1
20160212151749,10,-1,-1,-1
20160212151749,11,-1,-1,-1
20160212151749,12,-1,-1,-1
20160212151749,13,-1,-1,-1
20160212151749,14,-1,-1,-1
20160212151749,15,-1,-1,-1
20160212151749,16,-1,-1,-1
20160212151749,17,-1,-1,-1
20160212151749,18,1,5,5
20160212151749,19,-1,-1,-1
20160212151749,20,-1,-1,-1
20160212151749,21,-1,-1,-1
20160212151749,22,-1,-1,-1
20160212151749,23,-1,-1,-1
20160212151749,24,-1,-1,-1
20160212151749,25,-1,-1,-1
20160212151749,26,-1,-1,-1
20160212151749,27,-1,-1,-1
20160212151749,28,-1,-1,-1
20160212151795,1,-1,-1,-1
20160212151795,2,-1,-1,-1
20160212151795,3,1,30,30
20160212151795,4,1,10,10
20160212151795,5,-1,-1,-1
20160212151795,6,-1,-1,-1
20160212151795,7,-1,-1,-1
20160212151795,8,-1,-1,-1
20160212151801,1,-1,-1,-1
20160212151801,2,1,10,10
20160212151801,3,-1,-1,-1
20160212151801,4,-1,-1,-1
20160212151801,5,-1,-1,-1
20160212151801,6,-1,-1,-1
20160212151801,7,-1,-1,-1
20160212151801,8,-1,-1,-1
20160212151801,9,-1,-1,-1
20160212151801,10,-1,-1,-1
20160212151801,11,-1,-1,-1
20160212151801,12,-1,-1,-1
20160212151801,13,-1,-1,-1
20160212151801,14,-1,-1,-1
20160212151801,15,-1,-1,-1
20160212151801,16,-1,-1,-1
20160212151801,17,-1,-1,-1
20160212151801,18,-1,-1,-1
20160212151801,19,-1,-1,-1
20160212151801,20,-1,-1,-1
20160212151801,21,-1,-1,-1
20160212151801,22,-1,-1,-1
20160212151801,23,-1,-1,-1
20160212151801,24,-1,-1,-1
20160212151801,25,-1,-1,-1
20160212151801,26,-1,-1,-1
20160212151801,27,-1,-1,-1
20160212151801,28,-1,-1,-1
20160212151847,1,-1,-1,-1
20160212151847,2,-1,-1,-1
20160212151847,3,-1,-1,-1
20160212151847,4,-1,-1,-1
20160212151847,5,-1,-1,-1
20160212151847,6,-1,-1,-1
20160212151847,7,-1,-1,-1
20160212151847,8,-1,-1,-1
20160212151847,9,-1,-1,-1
20160212151847,10,-1,-1,-1
20160212151847,11,-1,-1,-1
20160212151847,12,-1,-1,-1
20160212151847,13,-1,-1,-1
20160212151847,14,-1,-1,-1
20160212151847,15,-1,-1,-1
20160212151847,16,-1,-1,-1
20160212151847,17,-1,-1,-1
20160212151847,18,-1,-1,-1
20160212151847,19,-1,-1,-1
20160212151847,20,-1,-1,-1
20160212151847,21,-1,-1,-1
20160212151847,22,-1,-1,-1
20160212151847,23,-1,-1,-1
20160212151847,24,-1,-1,-1
20160212151847,25,1,15,15
20160212151847,26,-1,-1,-1
20160212151903,1,-1,-1,-1
20160212151903,2,-1,-1,-1
20160212151903,3,-1,-1,-1
20160212151903,4,-1,-1,-1
20160212151903,5,-1,-1,-1
20160212151903,6,-1,-1,-1
20160212151903,7,-1,-1,-1
20160212151903,8,-1,-1,-1
20160212151903,9,-1,-1,-1
20160212151903,10,-1,-1,-1
20160212151903,11,-1,-1,-1
20160212151903,12,-1,-1,-1
20160212151903,13,-1,-1,-1
20160212151903,14,-1,-1,-1
20160212151903,15,-1,-1,-1
20160212151903,16,1,15,15
20160212151903,17,-1,-1,-1
20160212151903,18,-1,-1,-1
20160212151903,19,-1,-1,-1
20160212151903,20,-1,-1,-1
20160212151903,21,-1,-1,-1
20160212151910,1,-1,-1,-1
20160212151910,2,1,630,630
20160212151910,3,-1,-1,-1
20160212151910,4,-1,-1,-1
20160212151910,5,-1,-1,-1
20160212151910,6,-1,-1,-1
20160212151910,7,1,300,300
20160212151910,8,-1,-1,-1
20160212151912,1,-1,-1,-1
20160212151912,2,1,4,4
20160212151912,3,-1,-1,-1
20160212151912,4,-1,-1,-1
20160212151912,5,-1,-1,-1
20160212151912,6,1,2,2
20160212151912,7,-1,-1,-1
20160212151912,8,-1,-1,-1
20160212151912,9,-1,-1,-1
20160212151912,10,-1,-1,-1
20160212151912,11,-1,-1,-1
20160212151912,12,-1,-1,-1
20160212151921,1,-1,-1,-1
20160212151921,2,1,3,3
20160212151921,3,-1,-1,-1
20160212151921,4,-1,-1,-1
20160212151921,5,-1,-1,-1
20160212151921,6,-1,-1,-1
20160212151921,7,-1,-1,-1
20160212151921,8,-1,-1,-1
20160212151921,9,1,4,4
20160212151921,10,-1,-1,-1
20160212151921,11,-1,-1,-1
20160212151921,12,-1,-1,-1
20160212151921,13,-1,-1,-1
20160212151921,14,-1,-1,-1
20160212151921,15,-1,-1,-1
20160212151921,16,-1,-1,-1
20160212151921,17,-1,-1,-1
20160212151921,18,-1,-1,-1
20160212151921,19,-1,-1,-1
20160212151921,20,-1,-1,-1
20160212151921,21,-1,-1,-1
20160212151921,22,-1,-1,-1
20160212151921,23,-1,-1,-1
20160212151921,24,-1,-1,-1
20160212151921,25,-1,-1,-1
20160212151921,26,-1,-1,-1
20160212151936,1,-1,-1,-1
20160212151936,2,-1,-1,-1
20160212151936,3,-1,-1,-1
20160212151936,4,-1,-1,-1
20160212151936,5,-1,-1,-1
20160212151936,6,-1,-1,-1
20160212151936,7,-1,-1,-1
20160212151936,8,-1,-1,-1
20160212151936,9,-1,-1,-1
20160212151936,10,-1,-1,-1
20160212151936,11,-1,-1,-1
20160212151936,12,-1,-1,-1
20160212151936,13,-1,-1,-1
20160212151936,14,-1,-1,-1
20160212151936,15,-1,-1,-1
20160212151936,16,-1,-1,-1
20160212151936,17,-1,-1,-1
20160212151936,18,-1,-1,-1
20160212151936,19,-1,-1,-1
20160212151936,20,-1,-1,-1
20160212151936,21,-1,-1,-1
20160212151936,22,-1,-1,-1
20160212151936,23,-1,-1,-1
20160212151936,24,-1,-1,-1
20160212151936,25,-1,-1,-1
20160212151936,26,-1,-1,-1
20160212151936,27,-1,-1,-1
20160212151936,28,-1,-1,-1
20160212151936,29,-1,-1,-1
20160212151936,30,1,10,10
20160212151936,31,-1,-1,-1
20160212151936,32,-1,-1,-1
20160212151952,1,-1,-1,-1
20160212151952,2,-1,-1,-1
20160212151952,3,1,20,20
20160212151952,4,-1,-1,-1
20160212151952,5,-1,-1,-1
20160212151952,6,-1,-1,-1
20160212151952,7,-1,-1,-1
20160212151952,8,-1,-1,-1
20160212151952,9,-1,-1,-1
20160212151952,10,-1,-1,-1
20160212151952,11,-1,-1,-1
20160212151952,12,-1,-1,-1
20160212151952,13,-1,-1,-1
20160212151952,14,-1,-1,-1
20160212151952,15,-1,-1,-1
20160212151952,16,-1,-1,-1
20160212151952,17,-1,-1,-1
20160212151952,18,-1,-1,-1
20160212151952,19,-1,-1,-1
20160212151979,1,-1,-1,-1
20160212151979,2,-1,-1,-1
20160212151979,3,-1,-1,-1
20160212151979,4,-1,-1,-1
20160212151979,5,-1,-1,-1
20160212151979,6,-1,-1,-1
20160212151979,7,-1,-1,-1
20160212151979,8,-1,-1,-1
20160212151979,9,-1,-1,-1
20160212151979,10,-1,-1,-1
20160212151979,11,-1,-1,-1
20160212151979,12,1,-2,-2
20160212151979,13,-1,-1,-1
20160212151979,14,-1,-1,-1
20160212151979,15,-1,-1,-1
20160212151979,16,-1,-1,-1
20160212151979,17,-1,-1,-1
20160212151979,18,-1,-1,-1
20160212151979,19,-1,-1,-1
20160212151979,20,-1,-1,-1
20160212151979,21,-1,-1,-1
20160212151979,22,-1,-1,-1
20160212151979,23,-1,-1,-1
20160212151979,24,-1,-1,-1
20160212151979,25,-1,-1,-1
20160212151979,26,-1,-1,-1
20160212151979,27,-1,-1,-1
20160212151979,28,-1,-1,-1
20160212151979,29,-1,-1,-1
20160212152072,1,-1,-1,-1
20160212152072,2,-1,-1,-1
20160212152072,3,-1,-1,-1
20160212152072,4,1,10,10
20160212152072,5,-1,-1,-1
20160212152072,6,-1,-1,-1
20160212152072,7,-1,-1,-1
20160212152072,8,-1,-1,-1
20160212152072,9,-1,-1,-1
20160212152074,1,-1,-1,-1
20160212152074,2,-1,-1,-1
20160212152074,3,-1,-1,-1
20160212152074,4,-1,-1,-1
20160212152074,5,-1,-1,-1
20160212152074,6,-1,-1,-1
20160212152074,7,-1,-1,-1
20160212152074,8,-1,-1,-1
20160212152074,9,-1,-1,-1
20160212152074,10,-1,-1,-1
20160212152074,11,-1,-1,-1
20160212152074,12,-1,-1,-1
20160212152074,13,-1,-1,-1
20160212152074,14,-1,-1,-1
20160212152074,15,-1,-1,-1
20160212152074,16,-1,-1,-1
20160212152074,17,-1,-1,-1
20160212152074,18,-1,-1,-1
20160212152074,19,-1,-1,-1
20160212152074,20,-1,-1,-1
20160212152074,21,-1,-1,-1
20160212152074,22,-1,-1,-1
20160212152074,23,1,1,1
20160212152074,24,-1,-1,-1
20160212152074,25,-1,-1,-1
20160212152074,26,-1,-1,-1
20160212152074,27,-1,-1,-1
20160212152074,28,-1,-1,-1
20160212152074,29,-1,-1,-1
20160212152074,30,-1,-1,-1
20160212152074,31,-1,-1,-1
20160212152074,32,-1,-1,-1
20160212152074,33,-1,-1,-1
20160212152080,1,-1,-1,-1
20160212152080,2,-1,-1,-1
20160212152080,3,-1,-1,-1
20160212152080,4,-1,-1,-1
20160212152080,5,-1,-1,-1
20160212152080,6,-1,-1,-1
20160212152080,7,-1,-1,-1
20160212152080,8,-1,-1,-1
20160212152080,9,-1,-1,-1
20160212152080,10,-1,-1,-1
20160212152080,11,-1,-1,-1
20160212152080,12,-1,-1,-1
20160212152080,13,-1,-1,-1
20160212152080,14,-1,-1,-1
20160212152080,15,-1,-1,-1
20160212152080,16,-1,-1,-1
20160212152080,17,-1,-1,-1
20160212152080,18,-1,-1,-1
20160212152080,19,-1,-1,-1
20160212152080,20,-1,-1,-1
20160212152080,21,-1,-1,-1
20160212152080,22,-1,-1,-1
20160212152080,23,1,10,10
20160212152080,24,-1,-1,-1
20160212152080,25,-1,-1,-1
20160212152080,26,-1,-1,-1
20160212152080,27,-1,-1,-1
20160212152080,28,-1,-1,-1
20160212152080,29,-1,-1,-1
20160212152080,30,-1,-1,-1
20160212152080,31,-1,-1,-1
20160212152080,32,-1,-1,-1
20160212152080,33,-1,-1,-1
20160212152080,34,-1,-1,-1
20160212152080,35,-1,-1,-1
20160212152080,36,-1,-1,-1
20160212152080,37,-1,-1,-1
20160212152080,38,-1,-1,-1
20160212152080,39,-1,-1,-1
20160212152080,40,-1,-1,-1
20160212152080,41,-1,-1,-1
20160212152080,42,-1,-1,-1
20160212152080,43,-1,-1,-1
20160212152080,44,-1,-1,-1
20160212152080,45,-1,-1,-1
20160212152080,46,-1,-1,-1
20160212152080,47,-1,-1,-1
20160212152080,48,-1,-1,-1
20160212152080,49,-1,-1,-1
20160212152080,50,-1,-1,-1
20160212152080,51,-1,-1,-1
20160212152080,52,-1,-1,-1
20160212152080,53,-1,-1,-1
20160212152080,54,-1,-1,-1
20160212152080,55,-1,-1,-1
20160212152080,56,-1,-1,-1
20160212152080,57,-1,-1,-1
20160212152080,58,-1,-1,-1
20160212152080,59,-1,-1,-1
20160212152080,60,-1,-1,-1
20160212152080,61,-1,-1,-1
20160212152080,62,-1,-1,-1
20160212152080,63,-1,-1,-1
20160212152080,64,-1,-1,-1
20160212152080,65,-1,-1,-1
20160212152080,66,-1,-1,-1
20160212152080,67,-1,-1,-1
20160212152147,1,-1,-1,-1
20160212152147,2,-1,-1,-1
20160212152147,3,-1,-1,-1
20160212152147,4,-1,-1,-1
20160212152147,5,1,15,15
20160212152147,6,-1,-1,-1
20160212152147,7,-1,-1,-1
20160212152147,8,-1,-1,-1
20160212152147,9,-1,-1,-1
20160212152147,10,-1,-1,-1
20160212152147,11,-1,-1,-1
20160212152147,12,-1,-1,-1
20160212152157,1,-1,-1,-1
20160212152157,2,-1,-1,-1
20160212152157,3,-1,-1,-1
20160212152157,4,-1,-1,-1
20160212152157,5,-1,-1,-1
20160212152157,6,-1,-1,-1
20160212152157,7,-1,-1,-1
20160212152157,8,-1,-1,-1
20160212152157,9,-1,-1,-1
20160212152157,10,-1,-1,-1
20160212152157,11,-1,-1,-1
20160212152157,12,-1,-1,-1
20160212152157,13,-1,-1,-1
20160212152157,14,1,505,505
20160212152157,15,-1,-1,-1
20160212152157,16,-1,-1,-1
20160212152157,17,-1,-1,-1
20160212152157,18,-1,-1,-1
20160212152157,19,-1,-1,-1
20160212152157,20,-1,-1,-1
20160212152157,21,-1,-1,-1
20160212152157,22,-1,-1,-1
20160212152157,23,-1,-1,-1
20160212152157,24,-1,-1,-1
20160212152157,25,-1,-1,-1
20160212152157,26,-1,-1,-1
20160212152157,27,-1,-1,-1
20160212152157,28,-1,-1,-1
20160212152157,29,-1,-1,-1
20160212152157,30,-1,-1,-1
20160212152188,1,-1,-1,-1
20160212152188,2,-1,-1,-1
20160212152188,3,-1,-1,-1
20160212152188,4,-1,-1,-1
20160212152188,5,-1,-1,-1
20160212152188,6,-1,-1,-1
20160212152188,7,-1,-1,-1
20160212152188,8,-1,-1,-1
20160212152188,9,-1,-1,-1
20160212152188,10,-1,-1,-1
20160212152188,11,-1,-1,-1
20160212152188,12,-1,-1,-1
20160212152188,13,-1,-1,-1
20160212152188,14,-1,-1,-1
20160212152188,15,-1,-1,-1
20160212152188,16,-1,-1,-1
20160212152188,17,-1,-1,-1
20160212152188,18,-1,-1,-1
20160212152188,19,1,5,5
20160212152188,20,-1,-1,-1
20160212152257,1,-1,-1,-1
20160212152257,2,-1,-1,-1
20160212152257,3,-1,-1,-1
20160212152257,4,-1,-1,-1
20160212152257,5,-1,-1,-1
20160212152257,6,-1,-1,-1
20160212152257,7,-1,-1,-1
20160212152257,8,-1,-1,-1
20160212152257,9,-1,-1,-1
20160212152257,10,-1,-1,-1
20160212152257,11,-1,-1,-1
20160212152257,12,-1,-1,-1
20160212152257,13,-1,-1,-1
20160212152257,14,-1,-1,-1
20160212152257,15,-1,-1,-1
20160212152257,16,1,15,15
20160212152257,17,-1,-1,-1
20160212152257,18,-1,-1,-1
20160212152257,19,-1,-1,-1
20160212152259,1,-1,-1,-1
20160212152259,2,-1,-1,-1
20160212152259,3,-1,-1,-1
20160212152259,4,-1,-1,-1
20160212152259,5,1,2,2
20160212152259,6,-1,-1,-1
20160212152259,7,-1,-1,-1
20160212152259,8,-1,-1,-1
20160212152259,9,-1,-1,-1
20160212152259,10,-1,-1,-1
20160212152259,11,-1,-1,-1
20160212152259,12,-1,-1,-1
20160212152259,13,-1,-1,-1
20160212152259,14,-1,-1,-1
20160212152259,15,-1,-1,-1
20160212152259,16,-1,-1,-1
20160212152259,17,-1,-1,-1
20160212152259,18,-1,-1,-1
20160212152259,19,-1,-1,-1
20160212152259,20,-1,-1,-1
20160212152259,21,-1,-1,-1
20160212152282,1,-1,-1,-1
20160212152282,2,-1,-1,-1
20160212152282,3,-1,-1,-1
20160212152282,4,-1,-1,-1
20160212152282,5,-1,-1,-1
20160212152282,6,-1,-1,-1
20160212152282,7,-1,-1,-1
20160212152282,8,-1,-1,-1
20160212152282,9,-1,-1,-1
20160212152282,10,1,15,15
20160212152282,11,-1,-1,-1
20160212152337,1,-1,-1,-1
20160212152337,2,-1,-1,-1
20160212152337,3,-1,-1,-1
20160212152337,4,-1,-1,-1
20160212152337,5,-1,-1,-1
20160212152337,6,-1,-1,-1
20160212152337,7,-1,-1,-1
20160212152337,8,-1,-1,-1
20160212152337,9,-1,-1,-1
20160212152337,10,-1,-1,-1
20160212152337,11,-1,-1,-1
20160212152337,12,-1,-1,-1
20160212152337,13,-1,-1,-1
20160212152337,14,1,15,15
20160212152337,15,-1,-1,-1
20160212152337,16,-1,-1,-1
20160212152337,17,-1,-1,-1
20160212152344,1,-1,-1,-1
20160212152344,2,-1,-1,-1
20160212152344,3,-1,-1,-1
20160212152344,4,-1,-1,-1
20160212152344,5,-1,-1,-1
20160212152344,6,-1,-1,-1
20160212152344,7,-1,-1,-1
20160212152344,8,-1,-1,-1
20160212152344,9,1,15,15
20160212152344,10,-1,-1,-1
20160212152344,11,-1,-1,-1
20160212152344,12,-1,-1,-1
20160212152360,1,-1,-1,-1
20160212152360,2,-1,-1,-1
20160212152360,3,1,30,30
20160212152360,4,-1,-1,-1
20160212152360,5,-1,-1,-1
20160212152360,6,1,35,35
20160212152360,7,-1,-1,-1
20160212152360,8,-1,-1,-1
