case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,num_children,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,secondary_drinking_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,secondary_eating_all_day,secondary_drinking_all_day,activity_list,assisted_meals,year
20080101081208,0.0,4.0,71.0,,5448486.294076,0,1.0,1.0,1.0,0,-2,15,,205.0,0.0,28.6,0,0,,,2008
20080101081223,0.0,2.0,63.0,1.0,1542722.4719959998,0,2.0,1.0,1.0,30,0,40,0.0,157.0,1.0,27.8,0,0,22,,2008
20080101081353,0.0,4.0,62.0,,3453012.0259980005,0,1.0,1.0,1.0,10,5,40,1.0,125.0,1.0,22.9,0,0,"3,6,22",,2008
20080101081373,1.0,4.0,69.0,2.0,10604871.056028,4,2.0,3.0,3.0,70,0,30,0.0,260.0,1.0,38.4,0,0,"5,14",4.0,2008
20080101081375,0.0,4.0,77.0,1.0,7927148.728542999,2,2.0,3.0,3.0,15,15,90,1.0,245.0,1.0,29.0,0,0,"15,15",,2008
20080101081401,0.0,5.0,75.0,,1857078.7673779998,2,1.0,1.0,2.0,0,0,100,0.0,330.0,0.0,41.2,0,0,,,2008
20080101081402,0.0,4.0,64.0,,13737117.462741999,0,1.0,1.0,1.0,10,252,40,1.0,140.0,1.0,24.0,0,0,"18,18",,2008
20080101081409,0.0,3.0,70.0,,2638231.509805,0,1.0,1.0,1.0,0,0,180,0.0,175.0,0.0,25.1,0,0,,,2008
20080101081412,0.0,3.0,66.0,,4623647.728744,0,1.0,1.0,1.0,25,2,40,1.0,,1.0,,0,0,"2,2",,2008
20080101081432,0.0,4.0,68.0,,1836501.5213490003,1,1.0,2.0,2.0,25,150,50,1.0,161.0,1.0,24.5,0,0,"3,11,11",,2008
20080101081480,0.0,2.0,65.0,,4635389.431083,0,1.0,1.0,2.0,0,0,105,0.0,160.0,0.0,26.6,0,0,,,2008
20080101081487,0.0,4.0,64.0,,6167676.449481,0,1.0,1.0,1.0,5,720,80,1.0,155.0,1.0,26.6,0,1,"2,3,5,6,7,9,11,12,12,13",,2008
20080101081488,0.0,3.0,70.0,,15692041.27765,0,1.0,2.0,2.0,10,25,45,1.0,220.0,1.0,31.6,0,0,"29,38",,2008
20080101081511,1.0,4.0,63.0,2.0,4479178.684247,2,2.0,1.0,1.0,40,925,20,1.0,,1.0,,0,1,"2,3,4,5,6,7,8,9,10,10,11,13,14,15,16,16,17,18,19,20,21,22",4.0,2008
20080101081571,0.0,2.0,62.0,,5434265.735877,0,1.0,1.0,1.0,0,0,30,0.0,140.0,0.0,25.6,0,0,,,2008
20080101081608,0.0,3.0,73.0,,7280143.215432,1,1.0,3.0,3.0,90,150,30,1.0,230.0,1.0,30.3,0,0,"5,11,11,13,23",1.0,2008
20080101081612,0.0,4.0,64.0,,4149638.787613,3,1.0,1.0,1.0,0,0,113,0.0,130.0,0.0,22.3,0,0,,,2008
20080101081616,,,,,2251158.767974,0,,,,-3,-3,10,,,,,0,0,,,2008
20080101081622,0.0,4.0,63.0,1.0,5505336.053622,0,2.0,1.0,1.0,15,20,10,1.0,162.0,1.0,28.7,0,0,"11,11,15,20",,2008
20080101081625,0.0,4.0,73.0,,10211205.969928999,0,1.0,1.0,1.0,0,0,0,0.0,190.0,0.0,25.1,0,0,,,2008
20080101081674,0.0,3.0,59.0,1.0,10245033.874653,0,2.0,1.0,1.0,0,0,60,0.0,110.0,0.0,22.2,0,0,,,2008
20080101081684,1.0,4.0,67.0,1.0,4373731.9092540005,2,2.0,1.0,1.0,5,0,35,0.0,185.0,1.0,29.0,0,0,7,,2008
20080101081708,0.0,3.0,62.0,,2462701.04831,1,1.0,1.0,1.0,15,5,75,1.0,200.0,1.0,36.6,0,0,"6,25,27",1.0,2008
20080101081730,0.0,3.0,64.0,2.0,20156674.256151002,0,2.0,1.0,1.0,45,0,50,0.0,120.0,1.0,20.6,0,0,"16,18",,2008
20080101081756,0.0,1.0,67.0,,4929022.787573,1,1.0,1.0,1.0,0,0,140,0.0,,0.0,,0,0,,,2008
20080101081773,0.0,2.0,65.0,2.0,5170535.155788,0,2.0,1.0,1.0,0,0,155,0.0,195.0,0.0,32.4,0,0,,,2008
20080101081797,0.0,3.0,71.0,,16008889.671270002,0,1.0,1.0,2.0,15,0,60,0.0,260.0,1.0,36.3,0,0,6,,2008
20080101081821,0.0,4.0,67.0,,7375296.316861999,0,1.0,1.0,1.0,15,75,15,1.0,233.0,1.0,36.5,0,0,"2,13,13",,2008
20080101081841,0.0,4.0,75.0,,2667989.331941,1,1.0,3.0,3.0,15,0,50,0.0,220.0,1.0,27.5,0,0,21,1.0,2008
20080101081853,0.0,5.0,73.0,,8165731.039067999,2,1.0,3.0,3.0,1,45,60,1.0,215.0,1.0,28.4,0,0,"3,18",,2008
20080101081857,0.0,1.0,68.0,,2804900.120189,0,1.0,1.0,1.0,10,165,25,1.0,165.0,1.0,25.1,0,0,"2,3,7,13",,2008
20080101081904,0.0,5.0,64.0,,8975152.976209,0,1.0,3.0,3.0,0,0,75,0.0,115.0,0.0,19.7,0,0,,,2008
20080101081957,0.0,4.0,75.0,,8911300.063345,0,1.0,1.0,1.0,0,0,70,0.0,167.0,0.0,20.9,0,0,,,2008
20080101081980,1.0,4.0,62.0,2.0,1761123.7108200002,3,2.0,1.0,1.0,60,490,30,1.0,192.0,1.0,35.1,0,0,"3,5,11,12,13,13",5.0,2008
20080101081991,0.0,3.0,74.0,,9564946.922867998,1,1.0,3.0,2.0,25,0,30,0.0,220.0,1.0,28.2,0,0,"6,14",,2008
20080101081996,0.0,2.0,65.0,2.0,12324542.204954,0,2.0,1.0,1.0,15,15,60,1.0,210.0,1.0,34.9,0,0,"5,5",,2008
20080101082013,0.0,4.0,62.0,,4596859.478712,0,1.0,2.0,3.0,15,915,30,1.0,250.0,1.0,45.7,0,1,"2,3,4,5,6,7,9,10,11,12,13,14,15,15,16,17",,2008
20080101082083,0.0,5.0,56.0,2.0,8268346.963191001,0,2.0,1.0,1.0,0,0,75,0.0,187.0,0.0,41.9,0,0,,,2008
20080101082102,0.0,3.0,72.0,,6891383.451367,2,1.0,1.0,3.0,45,0,60,0.0,200.0,1.0,27.1,0,0,8,1.0,2008
20080101082136,0.0,4.0,64.0,,14788345.793738,0,1.0,1.0,3.0,510,510,15,1.0,126.0,1.0,21.6,0,0,"5,5",,2008
20080101082153,0.0,3.0,64.0,,18802991.109631,0,1.0,1.0,1.0,0,0,40,0.0,,0.0,,0,0,,,2008
20080101082183,0.0,5.0,64.0,,3785092.4109269995,5,1.0,3.0,3.0,5,0,65,0.0,118.0,1.0,20.3,0,0,10,2.0,2008
20080101082196,0.0,4.0,73.0,,19367072.907957003,0,1.0,1.0,1.0,0,0,60,0.0,195.0,0.0,25.7,0,0,,,2008
20080101082243,0.0,4.0,70.0,,3515494.8796650004,0,1.0,1.0,1.0,5,4,60,1.0,170.0,1.0,24.4,0,0,"6,6",,2008
20080101082283,0.0,5.0,66.0,2.0,6384862.783559999,4,2.0,3.0,1.0,30,60,10,1.0,180.0,1.0,29.0,0,0,"27,32",1.0,2008
20080101082289,0.0,1.0,69.0,1.0,13570433.281796,0,2.0,1.0,2.0,30,840,20,1.0,172.0,1.0,25.4,0,1,"2,3,4,4,5,6,8,10,11,12",,2008
20080101082301,0.0,4.0,67.0,,4254259.532356,1,1.0,1.0,1.0,15,135,35,1.0,145.0,1.0,22.7,0,0,"4,4,12,13,14",2.0,2008
20080101082339,0.0,3.0,63.0,1.0,4432258.213195,3,,1.0,1.0,0,0,60,0.0,156.0,0.0,27.6,0,0,,,2008
20080101082343,0.0,4.0,64.0,,3496408.2514190003,1,1.0,1.0,1.0,10,0,56,0.0,120.0,1.0,20.6,0,0,30,1.0,2008
20080101082361,0.0,2.0,67.0,,7332153.679299001,0,1.0,3.0,2.0,0,0,40,0.0,130.0,0.0,20.4,0,0,,,2008
20080101082369,1.0,2.0,71.0,2.0,4031729.970418,0,2.0,1.0,1.0,10,630,30,1.0,240.0,1.0,33.5,0,1,"2,3,4,4,6,8,8,9,10,11,12,13,14,15,16,17,18",,2008
20080101082420,0.0,3.0,63.0,1.0,9810336.416258,0,2.0,1.0,1.0,0,0,60,0.0,130.0,0.0,23.0,0,0,,,2008
20080101082421,0.0,4.0,66.0,,5326705.641637,2,1.0,1.0,1.0,1,10,105,1.0,150.0,1.0,24.2,0,0,"10,17",,2008
20080101082450,0.0,3.0,65.0,,7996711.332799001,0,1.0,1.0,1.0,0,0,63,0.0,160.0,0.0,26.6,0,0,,,2008
20080110071101,0.0,2.0,65.0,1.0,9634204.450369,1,2.0,2.0,2.0,0,0,70,0.0,170.0,0.0,28.3,0,0,,,2008
20080110071525,0.0,3.0,66.0,,5553484.009051,2,1.0,3.0,3.0,0,0,30,0.0,170.0,0.0,27.4,0,0,,,2008
20080110071660,0.0,4.0,66.0,,3025308.6478790003,2,1.0,1.0,1.0,17,80,30,1.0,,1.0,,0,0,"6,6,9,12,13",2.0,2008
20080110071700,0.0,3.0,62.0,,7072909.572591,1,1.0,1.0,1.0,3,10,75,1.0,160.0,1.0,29.3,0,0,"7,8",2.0,2008
20080110071795,0.0,4.0,64.0,,1869613.8001279999,2,1.0,1.0,1.0,5,15,0,1.0,200.0,1.0,34.3,0,0,"3,14,20,22",,2008
20080110071796,0.0,5.0,,,3834007.136395,1,1.0,3.0,1.0,0,0,10,0.0,,0.0,,0,0,,,2008
20080111070067,0.0,4.0,63.0,,8147511.562754,0,1.0,1.0,1.0,0,0,180,0.0,150.0,0.0,26.6,0,0,,,2008
20080111070095,0.0,4.0,68.0,1.0,9942607.156675,1,2.0,1.0,1.0,10,2,50,1.0,185.0,1.0,28.1,0,0,"5,24",2.0,2008
20080111070107,0.0,4.0,62.0,2.0,12638946.725097,2,2.0,1.0,1.0,2,5,30,1.0,200.0,1.0,36.6,0,0,"10,20",1.0,2008
20080111070132,0.0,3.0,73.0,,3561549.310689,0,1.0,1.0,1.0,30,0,30,0.0,285.0,1.0,37.6,0,0,3,,2008
20080111070138,1.0,3.0,62.0,1.0,3454177.1041,0,2.0,1.0,1.0,0,0,105,0.0,160.0,0.0,29.3,0,0,,,2008
20080111070145,0.0,3.0,70.0,2.0,3734017.2948980005,0,2.0,1.0,1.0,30,0,90,0.0,181.0,1.0,26.0,0,0,16,,2008
20080111070500,0.0,4.0,63.0,2.0,5905431.533667,0,2.0,1.0,1.0,0,0,30,0.0,168.0,0.0,29.8,0,0,,,2008
20080111070502,0.0,2.0,63.0,1.0,4777024.321501,0,2.0,1.0,2.0,0,0,60,0.0,119.0,0.0,21.1,0,0,,,2008
20080111070508,0.0,4.0,63.0,1.0,6289494.872822,0,2.0,3.0,3.0,0,0,0,0.0,125.0,0.0,22.1,0,0,,,2008
20080111070515,0.0,2.0,67.0,,12569343.707607001,0,1.0,3.0,2.0,0,0,135,0.0,230.0,0.0,36.0,0,0,,,2008
20080111070530,0.0,3.0,68.0,,4702736.140823,0,1.0,1.0,1.0,6,5,60,1.0,195.0,1.0,29.6,0,0,"6,14",,2008
20080111070540,0.0,2.0,63.0,,9277078.933271,0,1.0,1.0,1.0,0,0,60,0.0,98.0,0.0,17.4,0,0,,,2008
20080111070544,0.0,3.0,,,3996832.709346,3,2.0,1.0,1.0,0,0,60,0.0,145.0,0.0,,0,0,,,2008
20080111070548,0.0,4.0,69.0,2.0,15845281.794592999,2,2.0,3.0,3.0,0,0,120,0.0,135.0,0.0,19.9,0,0,,,2008
20080111070551,0.0,1.0,68.0,,4965340.8664110005,0,1.0,1.0,1.0,20,75,60,1.0,178.0,1.0,27.1,0,0,"7,7",,2008
20080111070563,0.0,3.0,72.0,,4964801.922243,1,1.0,1.0,1.0,0,0,60,0.0,280.0,0.0,38.0,0,0,,,2008
20080111070566,0.0,4.0,72.0,,5921413.710409,1,1.0,2.0,2.0,0,0,70,0.0,222.0,0.0,30.1,0,0,,,2008
20080111070571,0.0,4.0,63.0,,1535630.799909,0,1.0,1.0,1.0,10,825,15,1.0,210.0,1.0,37.2,0,1,"2,2,3,5",,2008
20080111070577,0.0,3.0,65.0,1.0,4409219.60875,0,2.0,1.0,1.0,0,0,5,0.0,265.0,0.0,44.1,0,0,,,2008
20080111070582,1.0,5.0,67.0,2.0,9686359.853644,1,2.0,3.0,3.0,5,0,40,0.0,142.0,1.0,22.2,0,0,4,2.0,2008
20080111070591,0.0,5.0,68.0,,6957196.566907001,0,1.0,1.0,1.0,1,2,103,1.0,155.0,1.0,23.6,0,0,"5,5,7",,2008
20080111070616,0.0,3.0,70.0,,11045760.91222,0,1.0,2.0,2.0,0,0,120,0.0,172.0,0.0,24.7,0,0,,,2008
20080111070629,0.0,1.0,63.0,2.0,4478393.636057,0,2.0,3.0,3.0,2,0,10,0.0,140.0,1.0,24.8,0,0,5,,2008
20080111070662,0.0,4.0,65.0,2.0,13886632.611370001,0,2.0,1.0,1.0,0,0,30,0.0,120.0,0.0,20.0,0,0,,,2008
20080111070669,0.0,4.0,63.0,,1958340.3919509999,2,1.0,1.0,1.0,430,61,135,1.0,,1.0,,1,0,"3,4,5,6,7,7,8,10,11,12,14,15,17,18,18,19",1.0,2008
20080111070679,0.0,3.0,66.0,,3198431.842914,3,1.0,3.0,3.0,0,0,60,0.0,195.0,0.0,31.5,0,0,,,2008
20080111070687,0.0,2.0,72.0,1.0,16347742.543826,0,2.0,3.0,3.0,0,0,75,0.0,165.0,0.0,22.4,0,0,,,2008
20080111070721,0.0,4.0,68.0,2.0,2877246.369191,2,2.0,3.0,3.0,10,180,25,1.0,190.0,1.0,28.9,0,0,"11,11",,2008
20080111070751,0.0,2.0,67.0,,2088476.8035400002,0,1.0,1.0,1.0,0,0,125,0.0,200.0,0.0,31.3,0,0,,,2008
20080111070765,0.0,5.0,59.0,2.0,41369595.141284004,2,2.0,2.0,3.0,20,0,45,0.0,98.0,1.0,19.8,0,0,"4,11",,2008
20080111070767,0.0,4.0,68.0,,4938050.115205,4,,3.0,3.0,2,0,35,0.0,160.0,1.0,24.3,0,0,13,8.0,2008
20080111070776,0.0,5.0,72.0,,12124395.293117,1,1.0,3.0,3.0,0,0,77,0.0,160.0,0.0,21.7,0,0,,,2008
20080111070779,0.0,4.0,69.0,1.0,3314797.007855,0,2.0,3.0,3.0,15,0,70,0.0,175.0,1.0,25.8,0,0,3,,2008
20080111070791,0.0,3.0,62.0,1.0,13565499.023904,0,2.0,1.0,2.0,0,0,120,0.0,120.0,0.0,21.9,0,0,,,2008
20080111070804,0.0,2.0,72.0,2.0,7628291.804924001,0,2.0,1.0,3.0,60,45,65,1.0,330.0,1.0,44.8,0,0,"5,6,9",,2008
20080111070808,1.0,5.0,67.0,,13939091.177307,4,,3.0,3.0,0,0,60,0.0,135.0,0.0,21.1,0,0,,,2008
20080111070809,0.0,3.0,68.0,1.0,8130568.315997999,2,2.0,1.0,1.0,30,110,30,1.0,158.0,1.0,24.0,0,0,"3,3,4,5,6,8,8,28",2.0,2008
20080111070818,0.0,3.0,63.0,,1951027.8573599998,0,1.0,1.0,1.0,35,480,0,1.0,215.0,1.0,38.1,0,0,"2,2,4,4,6,11,11",,2008
20080111070840,0.0,4.0,64.0,,11726336.68142,0,1.0,1.0,1.0,5,0,25,0.0,,1.0,,0,0,11,,2008
20080111070844,0.0,3.0,62.0,,4945535.241899,1,1.0,3.0,3.0,10,0,20,0.0,130.0,1.0,23.8,0,0,6,,2008
20080111070855,0.0,2.0,72.0,1.0,1664338.6062969998,0,2.0,1.0,1.0,30,0,30,0.0,179.0,1.0,24.3,0,0,5,,2008
20080111070872,0.0,4.0,64.0,1.0,7958442.263960001,1,2.0,2.0,3.0,0,0,15,0.0,175.0,0.0,30.0,0,0,,,2008
20080111070936,0.0,2.0,56.0,1.0,21522587.579504002,0,2.0,1.0,1.0,10,0,120,0.0,130.0,1.0,29.1,0,0,10,,2008
20080111070943,,,,,6552110.360472,1,1.0,,,-3,-3,45,,,,,0,0,,,2008
20080111070950,0.0,5.0,61.0,,6168532.329875,0,1.0,1.0,1.0,1,0,135,0.0,110.0,1.0,20.8,0,0,20,,2008
20080111070958,0.0,3.0,74.0,,8148554.640213001,0,1.0,1.0,2.0,7,20,10,1.0,220.0,1.0,28.2,0,0,"4,6",,2008
20080111070968,0.0,3.0,61.0,2.0,1929598.238041,0,2.0,1.0,1.0,0,0,75,0.0,170.0,0.0,32.1,0,0,,,2008
20080111070970,0.0,4.0,64.0,,6487695.719216,0,1.0,1.0,1.0,0,0,65,0.0,155.0,0.0,26.6,0,0,,,2008
20080111070979,,4.0,71.0,2.0,2578781.7635770002,2,2.0,2.0,3.0,0,0,45,0.0,185.0,0.0,25.8,0,0,,,2008
20080111071000,0.0,5.0,72.0,,2653590.275412,1,1.0,1.0,1.0,22,40,75,1.0,150.0,1.0,20.3,0,0,"9,13,14,17,17",,2008
20080111071028,,,,,6688606.177049,1,1.0,,,-3,-3,0,,,,,0,0,,,2008
20080111071042,0.0,4.0,65.0,,12013224.024327999,0,1.0,3.0,3.0,5,0,75,0.0,161.0,1.0,26.8,0,0,16,,2008
20080111071048,0.0,5.0,67.0,,32844167.219520003,0,1.0,3.0,3.0,312,0,40,0.0,135.0,1.0,21.1,0,0,"6,8,11,13,15",,2008
20080111071102,0.0,4.0,65.0,,1427977.347082,0,1.0,1.0,1.0,0,0,30,0.0,165.0,0.0,27.5,0,0,,,2008
20080111071122,0.0,4.0,67.0,1.0,2581906.816247,2,2.0,3.0,3.0,30,30,90,1.0,190.0,1.0,29.8,0,0,"13,14",2.0,2008
20080111071183,0.0,5.0,67.0,,3904753.0943,3,1.0,1.0,1.0,30,180,30,1.0,160.0,1.0,25.1,0,0,"6,11,13,13,15,17",5.0,2008
20080111071188,0.0,5.0,64.0,,7175436.114526,1,1.0,1.0,1.0,10,1,65,1.0,128.0,1.0,22.0,0,0,"2,2",1.0,2008
20080111071194,0.0,5.0,68.0,,3627265.54149,4,1.0,3.0,3.0,0,0,30,0.0,185.0,0.0,28.1,0,0,,,2008
20080111071203,0.0,3.0,68.0,,5007152.729341,0,1.0,1.0,1.0,30,75,15,1.0,140.0,1.0,21.3,0,0,"2,3,6,11,12",,2008
20080111071206,1.0,3.0,63.0,2.0,3292042.883911,3,2.0,1.0,1.0,25,845,50,1.0,195.0,1.0,34.5,0,1,"2,3,4,5,6,7,7,9,10,11,12,13,13,14,16,17,18,19,20,21,22,23,24,25,27,28,29,30",3.0,2008
20080111071213,0.0,3.0,73.0,,13271045.471255,0,1.0,3.0,2.0,635,82,105,1.0,246.0,1.0,32.5,0,0,"8,10,12,21",,2008
20080111071215,1.0,3.0,60.0,2.0,2560501.742461,2,2.0,2.0,1.0,0,0,60,0.0,111.0,0.0,21.7,0,0,,,2008
20080111071221,0.0,4.0,72.0,2.0,6596965.704892,1,2.0,3.0,3.0,0,0,100,0.0,170.0,0.0,23.1,0,0,,,2008
20080111071227,0.0,3.0,70.0,,7989837.512677001,1,,3.0,3.0,5,0,10,0.0,211.0,1.0,30.3,0,0,9,2.0,2008
20080111071233,0.0,3.0,67.0,,2078769.535582,0,1.0,1.0,1.0,45,120,10,1.0,230.0,1.0,36.0,0,0,"11,11",,2008
20080111071236,0.0,2.0,61.0,2.0,7999696.22237,1,2.0,1.0,3.0,0,0,60,0.0,129.0,0.0,24.4,0,0,,,2008
20080111071239,1.0,3.0,63.0,2.0,2138741.757553,0,2.0,1.0,1.0,0,0,120,0.0,138.0,0.0,24.4,0,0,,,2008
20080111071263,0.0,3.0,72.0,,15844262.571023999,0,1.0,1.0,3.0,0,0,70,0.0,235.0,0.0,31.9,0,0,,,2008
20080111071279,0.0,2.0,68.0,,6060517.692915,0,1.0,1.0,1.0,0,0,15,0.0,180.0,0.0,27.4,0,0,,,2008
20080111071293,0.0,4.0,67.0,,7748125.452041,2,1.0,1.0,1.0,10,20,50,1.0,195.0,1.0,30.5,0,0,"5,24",2.0,2008
20080111071302,0.0,3.0,64.0,1.0,10334100.195355,2,2.0,1.0,1.0,0,0,20,0.0,140.0,0.0,24.0,0,0,,,2008
20080111071329,0.0,4.0,71.0,,7640495.0456139995,3,1.0,3.0,3.0,6,30,70,1.0,190.0,1.0,26.5,0,0,"4,5,5,9",1.0,2008
20080111071337,0.0,4.0,62.0,,12810617.33623,0,1.0,2.0,2.0,0,0,65,0.0,160.0,0.0,29.3,0,0,,,2008
20080111071340,0.0,3.0,70.0,,2084880.044933,0,1.0,1.0,1.0,0,0,120,0.0,180.0,0.0,25.8,0,0,,,2008
20080111071364,0.0,5.0,77.0,,1856382.19745,3,1.0,3.0,3.0,120,0,110,0.0,205.0,1.0,24.3,0,0,"7,12",2.0,2008
20080111071371,0.0,3.0,69.0,1.0,4320165.272852,1,1.0,3.0,3.0,30,0,0,0.0,183.0,1.0,27.0,0,0,11,,2008
20080111071376,0.0,4.0,69.0,,3370058.7454939997,2,1.0,2.0,2.0,15,5,0,1.0,170.0,1.0,25.1,0,0,"1,7",3.0,2008
20080111071391,0.0,5.0,72.0,,2070140.005123,0,1.0,1.0,1.0,0,0,35,0.0,135.0,0.0,18.3,0,0,,,2008
20080111071425,0.0,4.0,71.0,,1565368.120047,0,1.0,1.0,1.0,0,0,85,0.0,173.0,0.0,24.1,0,0,,,2008
20080111071462,0.0,4.0,68.0,,4395920.455625,0,1.0,1.0,1.0,0,0,120,0.0,245.0,0.0,37.2,0,0,,,2008
20080111071466,0.0,3.0,64.0,,7495490.209317999,1,1.0,1.0,1.0,0,0,60,0.0,198.0,0.0,34.0,0,0,,,2008
20080111071471,0.0,2.0,63.0,2.0,3827956.375974,2,2.0,1.0,1.0,10,0,50,0.0,,1.0,,0,0,12,,2008
20080111071474,0.0,4.0,66.0,,6073690.577959999,0,1.0,1.0,1.0,0,0,90,0.0,135.0,0.0,21.8,0,0,,,2008
20080111071482,0.0,4.0,71.0,,5610236.639738,1,1.0,2.0,3.0,0,0,150,0.0,,0.0,,0,0,,,2008
20080111071485,0.0,3.0,64.0,,2275815.067386,0,1.0,1.0,1.0,30,10,90,1.0,,1.0,,0,0,"2,2",,2008
