TUCASEID,TULINENO,EXLCH,EELCH,EEBRK,EXBRK
20060302061011,4,0,1,2,0
20060302061014,1,0,1,2,0
20060302061014,5,0,1,2,0
20060302061025,4,0,1,2,0
20060302061029,3,0,1,2,0
20060302061029,4,0,1,2,0
20060302061066,5,0,2,1,0
20060302061071,3,0,2,2,0
20060302061071,4,0,1,2,0
20060302061071,5,0,1,2,0
20060302061071,6,0,2,2,0
20060302061089,1,0,1,2,0
20060302061106,4,0,1,2,0
20060302061106,5,0,1,1,0
20060302061122,3,0,1,2,0
20060302061122,4,0,1,2,0
20060302061123,3,0,1,2,0
20060302061123,4,0,1,2,0
20060302061128,1,0,1,2,0
20060302061129,3,0,1,2,0
20060302061129,4,0,2,2,0
20060302061135,3,0,1,2,0
20060302061145,3,0,1,2,0
20060302061146,1,0,1,1,0
20060302061146,6,0,1,2,0
20060302061156,3,0,1,2,0
20060302061161,3,0,1,2,0
20060302061161,4,0,1,2,0
20060302061167,4,0,1,2,0
20060302061169,1,0,1,2,0
20060302061179,1,0,1,2,0
20060302061179,5,0,1,2,0
20060302061180,2,0,1,2,0
20060302061180,3,0,1,2,0
20060302061186,1,0,1,2,0
20060302061186,4,0,2,2,0
20060302061189,2,0,1,2,0
20060302061200,3,0,1,2,0
20060302061202,3,0,1,2,0
20060302061202,4,0,1,2,0
20060302061202,5,0,1,2,0
20060302061207,3,0,1,2,0
20060302061207,4,0,1,2,0
20060302061207,5,0,2,2,0
20060302061211,3,0,1,2,0
20060302061211,4,0,1,2,0
20060302061211,5,0,1,2,0
20060302061211,6,0,1,2,0
20060302061212,3,0,1,2,0
20060302061212,4,0,2,2,0
20060302061217,3,0,1,2,0
20060302061217,4,0,2,2,0
20060302061226,3,0,1,2,0
20060302061226,4,0,1,2,0
20060302061228,5,0,1,1,0
20060302061234,3,0,1,2,0
20060302061234,4,0,1,2,0
20060302061240,2,0,1,2,0
20060302061240,3,0,1,2,0
20060302061252,4,0,2,1,0
20060302061264,2,0,1,1,0
20060302061264,3,0,1,1,0
20060302061277,3,0,1,2,0
20060302061284,3,0,1,1,0
20060302061284,4,0,1,1,0
20060302061284,6,0,1,1,0
20060302061292,1,0,2,2,0
20060302061292,4,0,1,2,0
20060302061298,3,0,1,2,0
20060302061298,4,0,1,1,0
20060302061298,5,0,1,1,0
20060302061315,2,0,1,1,0
20060302061315,3,0,1,2,0
20060302061322,4,0,1,2,0
20060302061326,3,0,1,2,0
20060302061327,3,0,2,2,0
20060302061327,4,0,2,1,0
20060302061328,1,0,2,2,0
20060302061328,4,0,2,2,0
20060302061328,5,0,1,2,0
20060302061348,3,0,1,2,0
20060302061360,3,0,1,2,0
20060302061360,4,0,1,2,0
20060302061370,3,0,1,2,0
20060302061370,4,0,2,2,0
20060302061370,5,0,1,2,0
20060302061385,1,0,1,2,0
20060302061385,4,0,1,2,0
20060302061385,5,0,1,2,0
20060302061385,6,0,2,2,0
20060302061400,4,0,1,2,0
20060302061400,6,0,1,2,0
20060302061417,1,0,1,2,0
20060302061424,3,0,1,2,0
20060302061424,4,0,1,2,0
20060302061430,1,0,1,2,0
20060302061430,4,0,1,2,0
20060302061435,2,0,1,2,0
20060302061435,3,0,1,1,0
20060302061436,3,0,1,1,0
20060302061438,4,0,1,2,0
20060302061449,3,0,1,2,0
20060302061449,4,0,1,2,0
20060302061453,3,0,1,1,0
20060302061466,3,0,2,2,0
20060302061466,4,0,1,1,0
20060302061466,5,0,1,1,0
20060302061468,3,0,1,1,0
20060302061473,3,0,1,1,0
20060302061473,4,0,1,1,0
20060302061476,3,0,1,2,0
20060302061476,4,0,1,2,0
20060302061479,3,0,1,2,0
20060302061479,4,0,2,2,0
20060302061485,3,0,1,1,0
20060302061485,4,0,2,2,0
20060302061485,5,0,2,2,0
20060302061490,2,0,1,1,0
20060302061490,3,0,1,1,0
20060302061495,2,0,1,2,0
20060302061520,3,0,1,2,0
20060302061520,4,0,1,2,0
20060302061525,3,0,1,1,0
20060302061526,3,0,1,2,0
20060302061533,1,0,1,2,0
20060302061533,5,0,2,2,0
20060302061533,6,0,1,2,0
20060302061533,7,0,1,2,0
20060302061533,8,0,1,2,0
20060302061533,9,0,2,2,0
20060302061564,2,0,1,2,0
20060302061564,3,0,2,2,0
20060302061568,2,0,1,2,0
20060302061568,3,0,1,2,0
20060302061583,5,0,1,1,0
20060302061585,3,0,2,2,0
20060302061585,4,0,1,2,0
20060302061590,3,0,1,2,0
20060302061590,4,0,1,2,0
20060302061590,5,0,1,2,0
20060302061622,3,0,1,2,0
20060302061638,3,0,1,1,0
20060302061638,4,0,1,1,0
20060302061651,1,0,1,2,0
20060302061659,3,0,1,2,0
20060302061659,4,0,1,2,0
20060302061667,1,0,2,2,0
20060302061667,4,0,1,2,0
20060302061697,5,0,1,1,0
20060302061697,6,0,1,1,0
20060302061716,3,0,1,2,0
20060302061716,4,0,2,2,0
20060302061717,3,0,1,2,0
20060302061717,4,0,2,2,0
20060302061717,5,0,2,2,0
20060302061721,4,0,1,2,0
20060302061726,4,0,1,2,0
20060302061726,5,0,2,2,0
20060302061726,6,0,2,2,0
20060302061743,4,0,2,2,0
20060302061743,5,0,1,2,0
20060302061743,9,0,1,2,0
20060302061744,4,0,2,2,0
20060302061744,5,0,1,2,0
20060302061745,3,0,2,2,0
20060302061745,5,0,1,2,0
20060302061751,3,0,1,1,0
20060302061751,4,0,1,1,0
20060302061751,5,0,1,1,0
20060302061756,3,0,1,1,0
20060302061756,4,0,1,2,0
20060302061765,3,0,1,2,0
20060302061765,6,0,1,1,0
20060302061771,1,0,2,2,0
20060302061771,3,0,1,1,0
20060302061774,5,0,1,1,0
20060302061785,3,0,1,1,0
20060302061785,4,0,1,1,0
20060302061788,3,0,1,2,0
20060302061794,2,0,1,2,0
20060302061794,3,0,1,2,0
20060302061795,1,0,1,2,0
20060302061818,1,0,1,2,0
20060302061818,4,0,1,2,0
20060302061818,5,0,1,2,0
20060302061833,3,0,1,2,0
20060302061833,4,0,1,2,0
20060302061849,4,0,1,2,0
20060302061849,5,0,1,2,0
20060302061849,6,0,1,2,0
20060302061849,7,0,1,2,0
20060302061871,3,0,1,1,0
20060302061871,4,0,1,1,0
20060302061871,5,0,1,1,0
20060302061871,6,0,1,1,0
20060302061872,3,0,1,2,0
20060302061872,4,0,2,2,0
20060302061875,3,0,1,1,0
20060302061878,4,0,1,2,0
20060302061886,2,0,1,2,0
20060302061892,4,0,1,2,0
20060302061896,4,0,1,2,0
20060302061899,3,0,2,1,0
20060302061899,4,0,2,1,0
20060302061905,3,0,2,2,0
20060302061905,4,0,2,2,0
20060302061905,5,0,1,2,0
20060302061910,4,0,1,1,0
20060302061910,5,0,1,1,0
20060302061910,6,0,1,1,0
20060302061916,3,0,1,2,0
20060302061916,4,0,2,2,0
20060302061936,3,0,1,2,0
20060302061938,3,0,1,2,0
20060302061942,3,0,1,2,0
20060302061942,4,0,1,2,0
20060302061942,5,0,1,2,0
20060302061956,3,0,1,2,0
20060302061956,4,0,2,2,0
20060302061958,3,0,1,2,0
20060302061967,3,0,1,2,0
20060302061967,4,0,1,2,0
20060302061976,2,0,1,2,0
20060302061977,3,0,2,2,0
20060302061977,4,0,1,1,0
20060302061983,4,0,1,2,0
20060302062002,3,0,1,2,0
20060302062002,4,0,1,2,0
20060302062017,3,0,1,2,0
20060302062017,4,0,1,1,0
20060302062024,3,0,1,1,0
20060302062024,4,0,1,1,0
20060302062024,5,0,1,1,0
20060302062030,2,0,1,2,0
20060302062030,3,0,1,2,0
20060302062030,4,0,1,2,0
20060302062049,3,0,1,1,0
20060302062049,4,0,1,1,0
20060302062054,3,0,1,2,0
20060302062090,2,0,1,1,0
20060302062090,3,0,2,1,0
20060302062115,1,0,2,2,0
20060302062115,4,0,1,2,0
20060302062115,5,0,2,2,0
20060302062117,2,0,1,1,0
20060302062123,3,0,1,1,0
20060302062127,5,0,1,1,0
20060302062134,1,0,2,2,0
20060302062134,5,0,1,2,0
20060302062143,1,10,2,2,0
20060302062143,4,0,1,1,0
20060302062145,3,0,1,1,0
20060302062145,4,0,1,1,0
20060302062145,5,0,1,1,0
20060302062145,6,0,2,2,0
20060302062153,3,0,1,1,0
20060302062178,4,0,1,2,0
20060302062185,3,0,1,2,0
20060302062185,4,0,1,2,0
20060302062185,5,0,1,2,0
20060302062191,3,0,1,2,0
20060302062191,4,0,1,1,0
20060302062197,3,0,1,1,0
20060302062237,1,0,1,2,0
20060302062237,4,0,1,2,0
20060302062237,5,0,1,2,0
20060302062239,3,0,1,2,0
20060302062241,3,0,1,2,0
20060302062241,4,0,2,2,0
20060302062241,5,0,2,2,0
20060302062245,3,0,1,2,0
20060302062250,3,0,1,2,0
20060302062250,4,0,1,2,0
20060302062261,3,0,1,2,0
20060302062261,4,0,1,2,0
20060302062270,2,0,1,2,0
20060302062270,3,0,1,2,0
20060302062285,1,0,1,2,0
20060302062285,4,0,1,2,0
20060302062296,2,0,1,1,0
20060302062296,3,0,1,2,0
20060302062306,1,0,2,2,0
20060302062306,5,0,1,1,0
20060302062309,3,0,1,2,0
20060302062312,3,0,1,1,0
20060302062312,4,0,1,1,0
20060302062331,1,0,1,2,0
20060302062331,4,0,1,2,0
20060302062338,2,0,1,2,0
20060302062338,3,0,1,1,0
20060302062360,3,0,1,1,0
20060302062385,3,0,1,2,0
20060302062390,1,0,1,1,0
20060302062390,8,0,2,2,0
20060302062395,1,0,1,1,0
20060302062395,3,0,1,2,0
20060302062412,3,0,2,2,0
20060302062412,4,0,1,1,0
20060302062423,3,0,1,1,0
20060302062423,4,0,1,1,0
20060302062423,5,0,1,1,0
20060302062426,3,0,1,2,0
20060302062426,4,0,1,1,0
20060302062435,3,0,1,2,0
20060302062435,4,0,1,1,0
20060302062435,5,0,1,2,0
20060302062438,1,0,1,1,0
20060302062442,3,0,2,2,0
20060302062442,4,0,1,2,0
20060302062442,5,0,2,2,0
20060302062454,1,0,1,2,0
20060302062454,4,0,1,2,0
20060302062454,5,0,1,2,0
20060302062457,3,0,1,1,0
20060302062457,4,0,1,1,0
20060302062458,1,0,1,2,0
20060302062458,3,0,1,2,0
20060302062466,3,0,1,1,0
20060302062466,4,0,1,1,0
20060302062482,3,0,1,1,0
20060302062482,4,0,1,1,0
20060302062482,5,0,1,1,0
20060302062485,1,0,2,2,0
20060302062485,4,0,1,2,0
20060302062485,5,0,1,2,0
20060302062486,4,0,1,2,0
20060302062491,1,0,1,2,0
20060302062491,4,0,2,2,0
20060302062491,5,0,1,2,0
20060302062504,3,0,1,2,0
20060302062520,3,0,1,2,0
20060302062520,4,0,2,2,0
20060302062521,1,0,1,2,0
20060302062521,4,0,1,2,0
20060302062523,3,0,1,1,0
20060302062523,4,0,1,1,0
20060302062527,2,0,1,1,0
20060302062534,3,0,1,2,0
20060302062534,4,0,2,2,0
20060302062545,3,0,1,2,0
20060302062545,4,0,1,2,0
20060302062545,5,0,1,2,0
20060302062545,6,0,1,2,0
20060302062549,3,0,1,1,0
20060302062549,4,0,1,1,0
20060302062549,5,0,1,1,0
20060302062549,6,0,1,1,0
20060302062553,3,0,1,2,0
20060302062553,4,0,1,2,0
20060302062555,3,0,1,1,0
20060302062560,3,0,1,2,0
20060302062560,4,0,1,2,0
20060302062560,5,0,1,2,0
20060303060547,1,0,1,2,0
20060303060547,3,0,1,2,0
20060303060550,2,0,1,1,0
20060303060579,3,0,1,2,0
20060303060603,3,10,2,2,10
20060303060603,4,0,1,1,0
20060303060669,3,0,1,2,0
20060303060669,4,0,1,2,0
20060303060669,5,0,1,2,0
20060303060669,6,0,2,2,0
20060303060676,4,0,1,2,0
20060303060676,5,0,1,2,0
20060303060698,3,0,1,2,0
20060303060698,4,0,2,2,0
20060303060698,5,0,1,2,0
20060303060733,1,0,2,2,0
20060303060733,5,0,1,2,0
20060303060839,1,0,2,2,0
20060303060839,5,0,1,2,0
20060303060964,2,0,1,1,0
20060303060986,3,0,1,2,0
20060303060986,4,0,1,2,0
20060303060994,6,0,1,2,0
20060303060994,7,0,1,2,0
20060303060994,8,0,1,2,0
20060303061049,3,0,1,1,0
20060303061074,3,0,1,1,0
20060303061074,4,0,2,2,0
20060303061074,7,0,2,2,0
20060303061285,3,0,1,2,0
20060303061285,4,0,2,2,0
20060303061350,4,0,1,1,0
20060303061364,3,0,1,2,0
20060303061439,3,0,1,2,0
20060303061468,3,0,2,1,0
20060303061489,2,0,1,1,0
20060303061497,3,0,1,2,0
20060303061497,4,0,1,2,0
20060303061524,1,0,1,2,0
20060303061524,5,0,2,2,0
20060303061537,3,0,1,1,0
20060303061537,4,0,2,2,0
20060303061766,3,0,1,2,0
20060303061810,6,0,1,2,0
20060303061851,3,0,1,2,0
20060303061851,4,0,1,2,0
20060303061851,5,0,2,2,0
20060303061903,2,0,1,1,0
20060303061903,3,0,1,1,0
20060303061903,4,0,1,1,0
20060303061903,5,0,1,1,0
20060303061919,1,0,1,2,0
20060303061919,4,0,1,2,0
20060303061919,5,0,1,2,0
20060303061923,3,0,1,2,0
20060303061923,4,0,2,2,0
20060303061923,5,0,2,2,0
20060303061947,3,0,2,2,0
20060303061947,4,0,1,2,0
20060303061947,5,0,1,2,0
20060303062047,3,0,1,1,0
20060303062054,3,0,1,2,0
20060303062054,4,0,1,2,0
20060303062270,3,0,1,1,0
20060303062270,4,0,1,1,0
20060303062319,5,0,1,2,0
20060303062323,3,0,1,2,0
20060303062337,2,0,1,1,0
20060303062353,3,0,1,2,0
20060303062353,5,0,1,2,0
20060303062353,6,0,2,2,0
20060303062353,7,0,1,1,0
20060303062356,3,0,1,2,0
20060303062356,4,0,1,2,0
20060303062356,5,0,2,2,0
20060303062440,4,0,1,2,0
20060303062440,5,0,1,2,0
20060303062440,6,0,1,2,0
20060303062476,4,0,2,2,0
20060303062476,6,0,1,2,0
20060303062476,8,0,1,2,0
20060303062476,9,0,1,2,0
20060303062484,1,0,1,1,0
20060303062484,4,0,1,1,0
20060303062484,5,0,1,1,0
20060303062484,6,0,1,1,0
20060303062484,7,0,1,1,0
20060303062514,2,0,2,2,0
20060303062514,3,0,1,2,0
20060312050783,2,0,1,1,0
20060312050783,3,0,2,2,0
20060312051049,3,0,1,2,0
20060312051049,4,0,1,2,0
20060312051176,4,0,1,2,0
20060312051176,5,0,1,2,0
20060312051381,3,0,1,1,0
20060312051381,4,0,1,1,0
20060312052021,3,0,1,2,0
20060312052021,4,0,1,2,0
20060312052202,3,0,1,2,0
20060312052261,4,0,1,1,0
20060401060751,2,0,1,1,0
20060401060751,3,0,1,1,0
20060401060751,4,0,1,1,0
20060401060751,5,0,1,1,0
20060401060751,6,0,2,1,0
20060401061752,3,0,1,2,0
20060401062209,5,0,1,1,0
20060402060524,3,0,1,1,0
20060402060535,2,0,1,2,0
20060402060535,3,0,1,2,0
20060402060545,4,0,1,2,0
20060402060622,3,0,2,2,0
20060402060622,4,0,1,1,0
20060402060662,1,0,2,2,0
20060402060662,5,0,1,1,0
20060402060675,1,0,2,2,0
20060402060675,5,0,1,2,0
20060402060681,1,0,1,1,0
20060402060729,2,0,1,1,0
20060402060743,5,0,1,1,0
20060402060749,3,0,1,2,0
20060402060749,4,0,1,1,0
20060402060823,3,0,1,2,0
20060402060823,4,0,1,2,0
20060402060905,4,0,1,2,0
20060402061055,1,0,1,2,0
20060402061055,5,0,1,1,0
20060402061088,3,0,1,2,0
20060402061088,4,0,1,2,0
20060402061088,5,0,1,2,0
20060402061088,6,0,2,2,0
20060402061097,3,0,1,2,0
20060402061097,4,0,1,2,0
20060402061104,3,0,1,1,0
20060402061138,3,0,1,2,0
20060402061138,4,0,1,2,0
20060402061182,1,0,1,1,0
20060402061185,3,0,1,2,0
20060402061218,1,0,1,2,0
20060402061229,1,0,1,1,0
20060402061229,5,0,1,2,0
20060402061268,3,0,1,1,0
20060402061268,4,0,1,1,0
20060402061272,3,0,1,1,0
20060402061288,4,0,1,2,0
20060402061288,5,0,1,2,0
20060402061288,6,0,1,2,0
20060402061288,7,0,1,2,0
20060402061306,4,0,1,2,0
20060402061331,3,0,2,2,0
20060402061331,4,0,1,2,0
20060402061331,5,0,1,2,0
20060402061365,2,0,2,1,0
20060402061381,4,0,1,2,0
20060402061384,1,0,2,2,0
20060402061384,3,0,1,2,0
20060402061411,3,0,1,1,0
20060402061411,4,0,1,1,0
20060402061411,5,0,1,1,0
20060402061411,6,0,2,2,0
20060402061492,3,0,1,2,0
20060402061492,4,0,1,2,0
20060402061492,5,0,2,2,0
20060402061492,6,0,2,2,0
20060402061516,2,0,1,2,0
20060402061530,3,0,1,2,0
20060402061530,4,0,1,2,0
20060402061530,5,0,2,2,0
20060402061547,3,0,1,2,0
20060402061547,4,0,1,2,0
20060402061558,2,0,1,1,0
20060402061576,1,0,1,2,0
20060402061576,4,0,1,2,0
20060402061594,2,0,1,1,0
20060402061737,3,0,1,2,0
20060402061755,3,0,1,2,0
20060402061755,4,0,1,2,0
20060402061755,5,0,2,2,0
20060402061755,6,0,2,2,0
20060402061759,4,0,1,1,0
20060402061759,5,0,2,2,0
20060402061763,2,0,1,2,0
20060402061769,2,0,1,2,0
20060402061769,3,0,2,2,0
20060402061775,3,0,1,2,0
20060402061775,4,0,2,2,0
20060402061789,3,0,1,2,0
20060402061789,4,0,2,2,0
20060402061819,1,0,1,2,0
20060402061819,4,0,2,2,0
20060402061820,3,0,1,1,0
20060402061820,4,0,1,1,0
20060402061894,4,0,1,2,0
20060402061931,3,0,1,2,0
20060402061931,4,0,1,2,0
20060402061931,5,0,1,2,0
20060402061931,6,0,1,2,0
20060402061982,3,0,1,2,0
20060402062079,3,0,1,1,0
20060402062079,4,0,1,1,0
20060402062101,3,0,1,2,0
20060402062101,4,0,1,1,0
20060402062136,4,0,1,1,0
20060402062136,5,0,1,1,0
20060402062179,6,0,1,1,0
20060402062179,7,0,1,1,0
20060402062179,8,0,1,1,0
20060402062179,9,0,2,2,0
20060402062194,3,0,1,1,0
20060402062194,4,0,2,2,0
20060402062207,5,0,1,2,0
20060402062259,3,0,1,1,0
20060402062259,4,0,1,1,0
20060402062277,3,0,1,2,0
20060402062277,4,0,1,2,0
20060402062277,5,0,1,2,0
20060402062301,1,0,1,1,0
20060402062301,3,0,1,1,0
20060402062319,4,0,2,2,0
20060402062319,5,0,1,2,0
20060402062319,6,0,1,2,0
20060402062356,3,0,1,1,0
20060402062356,4,0,1,1,0
20060402062356,5,0,2,2,0
20060402062375,3,0,1,2,0
20060402062375,4,0,1,2,0
20060402062382,1,0,1,1,0
20060402062396,3,0,1,1,0
20060402062396,4,0,1,1,0
20060402062433,3,0,1,1,0
20060402062433,7,0,1,1,0
20060402062433,8,0,1,1,0
20060402062433,9,0,2,2,0
20060402062448,1,0,1,2,0
20060402062448,3,0,1,2,0
20060402062448,4,0,1,2,0
20060402062448,5,0,1,2,0
20060402062464,2,0,1,2,0
20060402062464,3,0,2,1,0
20060402062481,2,0,1,1,0
20060402062499,2,0,1,1,0
20060402062499,3,0,1,1,0
20060402062508,3,0,1,1,0
20060402062508,4,0,2,2,0
20060402062533,2,0,1,1,0
20060402062533,3,0,1,1,0
20060403060007,2,0,2,2,0
20060403060007,4,0,1,2,0
20060403060048,3,0,1,2,0
20060403060048,4,0,2,2,0
20060403060051,1,0,1,2,0
20060403060051,4,0,1,2,0
20060403060055,1,0,1,2,0
20060403060055,5,0,1,2,0
20060403060058,3,0,1,2,0
20060403060058,4,0,1,2,0
20060403060058,5,0,1,2,0
20060403060058,6,0,1,2,0
20060403060062,2,0,1,2,0
20060403060126,3,0,1,1,0
20060403060126,4,0,1,1,0
20060403060126,5,0,2,2,0
20060403060501,3,0,1,2,0
20060403060512,3,0,1,1,0
20060403060512,4,0,2,2,0
20060403060512,5,0,1,2,0
20060403060517,1,0,1,1,0
20060403060517,4,0,1,1,0
20060403060517,6,0,1,2,0
20060403060526,2,0,1,1,0
20060403060526,3,0,1,1,0
20060403060528,3,0,1,2,0
20060403060539,3,0,1,2,0
20060403060539,4,0,2,2,0
20060403060548,3,0,1,2,0
20060403060565,4,0,1,2,0
20060403060565,6,0,2,2,0
20060403060565,7,0,2,2,0
20060403060598,3,0,1,2,0
20060403060598,4,0,1,2,0
20060403060598,5,0,1,2,0
20060403060610,4,0,1,2,0
20060403060619,2,0,1,1,0
20060403060628,3,0,1,2,0
20060403060628,4,0,2,2,0
20060403060639,3,0,1,1,0
20060403060639,4,0,1,1,0
20060403060639,5,0,1,1,0
20060403060641,1,0,2,2,0
20060403060641,3,0,1,2,0
20060403060641,4,0,1,2,0
20060403060643,2,0,1,2,0
20060403060646,3,0,2,2,0
20060403060646,4,0,1,2,0
20060403060648,3,0,1,1,0
20060403060648,4,0,1,1,0
20060403060648,5,0,1,1,0
20060403060658,4,0,1,2,0
20060403060658,5,0,1,2,0
20060403060659,3,0,1,2,0
20060403060677,2,0,1,2,0
20060403060692,3,0,1,2,0
20060403060692,4,0,1,2,0
20060403060692,5,0,2,2,0
20060403060692,6,0,2,2,0
20060403060699,1,0,1,1,0
20060403060699,4,0,1,1,0
20060403060699,5,0,1,1,0
20060403060699,6,0,1,1,0
20060403060699,7,0,2,2,0
20060403060704,3,0,1,2,0
20060403060704,4,0,1,2,0
20060403060707,2,0,1,2,0
20060403060714,3,0,1,2,0
20060403060714,4,0,2,2,0
20060403060714,5,0,1,2,0
20060403060725,2,0,1,2,0
20060403060739,1,0,2,2,0
20060403060739,4,0,1,2,0
20060403060739,5,0,1,2,0
20060403060741,3,0,1,2,0
20060403060741,4,0,2,2,0
20060403060744,3,0,1,2,0
20060403060744,4,0,1,2,0
20060403060744,5,0,1,2,0
20060403060744,6,0,2,2,0
20060403060753,3,0,1,2,0
20060403060754,3,0,1,1,0
20060403060754,4,0,1,1,0
20060403060763,3,0,1,1,0
20060403060767,1,0,2,2,0
20060403060767,4,0,1,2,0
20060403060767,5,0,1,2,0
20060403060767,6,0,1,2,0
20060403060777,3,0,1,2,0
20060403060777,4,0,2,2,0
20060403060777,5,0,2,2,0
20060403060800,3,0,1,1,0
20060403060803,3,0,1,1,0
20060403060803,4,0,2,2,0
20060403060806,2,0,1,1,0
20060403060806,3,0,1,1,0
20060403060806,4,0,2,2,0
20060403060810,3,0,1,2,0
20060403060810,4,0,1,2,0
20060403060810,5,0,1,2,0
20060403060819,3,0,1,2,0
20060403060819,4,0,1,1,0
20060403060819,5,0,1,1,0
20060403060821,3,0,2,1,0
20060403060821,4,0,2,1,0
20060403060821,5,0,2,1,0
20060403060827,2,0,2,2,0
20060403060827,4,0,1,1,0
20060403060836,3,0,1,2,0
20060403060836,4,0,1,2,0
20060403060841,3,0,1,1,0
20060403060841,5,0,1,1,0
20060403060841,6,0,1,2,0
20060403060842,1,0,1,2,0
20060403060842,4,0,2,2,0
20060403060850,3,0,1,2,0
20060403060850,4,0,1,2,0
20060403060850,5,0,2,2,0
20060403060865,2,0,1,2,0
20060403060885,6,0,2,2,0
20060403060885,8,0,1,2,0
20060403060885,9,0,1,2,0
20060403060888,3,0,1,1,0
20060403060893,3,0,1,1,0
20060403060893,4,0,1,1,0
20060403060893,5,0,1,1,0
20060403060894,3,0,1,2,0
20060403060894,4,0,1,1,0
20060403060894,5,0,1,1,0
20060403060897,3,0,2,2,0
20060403060897,4,0,1,2,0
20060403060910,3,0,1,2,0
20060403060917,2,0,1,2,0
20060403060917,3,0,1,2,0
20060403060923,2,0,2,2,0
20060403060923,3,0,1,2,0
20060403060923,4,0,2,2,0
20060403060923,5,0,2,2,0
20060403060943,4,0,1,1,0
20060403060951,3,0,1,2,0
20060403060951,4,0,2,2,0
20060403060960,2,0,1,2,0
20060403060965,3,0,1,1,0
20060403060976,3,0,1,1,0
20060403060976,4,0,1,1,0
20060403060976,5,0,2,2,0
20060403060983,3,0,1,2,0
20060403060983,4,0,1,2,0
20060403060989,1,0,1,2,0
20060403060989,4,0,1,2,0
20060403060990,3,0,1,1,0
20060403060990,4,0,1,1,0
20060403060990,5,0,1,1,0
20060403060990,6,0,1,1,0
20060403060993,2,0,1,1,0
20060403060993,3,0,1,1,0
20060403061004,3,0,1,2,0
20060403061004,4,0,1,2,0
20060403061015,3,0,1,1,0
20060403061026,3,0,1,1,0
20060403061026,4,0,2,2,0
20060403061028,3,0,1,2,0
20060403061029,3,0,1,1,0
20060403061029,4,0,2,1,0
20060403061029,5,0,2,2,0
20060403061029,6,0,2,2,0
20060403061036,3,0,1,2,0
20060403061036,4,0,1,2,0
20060403061036,5,0,2,2,0
20060403061038,2,0,1,2,0
20060403061038,3,0,1,2,0
20060403061040,3,0,1,2,0
20060403061040,4,0,1,2,0
20060403061040,5,0,1,2,0
20060403061041,2,0,1,1,0
20060403061041,3,0,1,1,0
20060403061041,4,0,1,1,0
20060403061056,4,0,1,2,0
20060403061057,1,0,1,2,0
20060403061071,3,0,1,2,0
20060403061071,4,0,1,2,0
20060403061071,5,0,2,2,0
20060403061097,3,0,1,2,0
20060403061097,4,0,1,2,0
20060403061102,2,0,1,1,0
20060403061102,3,0,2,2,0
20060403061107,3,0,1,2,0
20060403061107,4,0,2,2,0
20060403061107,5,0,2,2,0
20060403061113,3,0,1,1,0
20060403061114,3,0,1,2,0
20060403061114,4,0,2,2,0
20060403061118,3,0,1,2,0
20060403061118,4,0,2,2,0
20060403061118,5,0,2,2,0
20060403061118,6,0,2,2,0
20060403061119,3,0,1,2,0
20060403061119,4,0,1,2,0
20060403061119,5,0,1,2,0
20060403061119,6,0,1,2,0
20060403061142,3,0,2,2,0
20060403061142,4,0,1,2,0
20060403061144,1,0,2,2,0
20060403061144,5,0,1,2,0
20060403061145,3,0,1,2,0
20060403061145,4,0,1,2,0
20060403061145,5,0,1,2,0
20060403061145,6,0,1,2,0
20060403061152,1,0,1,1,0
20060403061152,4,0,1,2,0
20060403061162,3,0,1,1,0
20060403061176,3,0,1,2,0
20060403061176,4,0,2,2,0
20060403061177,3,0,1,1,0
20060403061177,4,0,1,1,0
20060403061186,3,0,1,2,0
20060403061186,4,0,1,2,0
20060403061187,3,0,1,1,0
20060403061187,4,0,1,1,0
20060403061189,3,0,1,2,0
20060403061205,3,0,1,2,0
20060403061205,4,0,2,2,0
20060403061205,5,0,2,2,0
20060403061208,3,0,1,2,0
20060403061208,4,0,1,2,0
20060403061210,1,0,1,2,0
20060403061210,4,0,1,2,0
20060403061217,3,0,1,2,0
20060403061217,4,0,1,1,0
20060403061222,3,0,1,2,0
20060403061229,3,0,1,2,0
20060403061236,3,0,1,1,0
20060403061237,1,0,1,2,0
20060403061237,5,0,1,2,0
20060403061237,6,0,1,2,0
20060403061241,3,0,2,2,0
20060403061241,4,0,1,2,0
20060403061242,4,0,1,1,0
20060403061242,5,0,1,1,0
20060403061245,3,0,1,2,0
20060403061250,3,0,1,2,0
20060403061254,1,0,1,1,0
20060403061254,4,0,1,1,0
20060403061254,5,0,1,1,0
20060403061254,6,0,1,1,0
20060403061262,1,0,1,1,0
20060403061267,3,0,1,2,0
20060403061267,4,0,1,1,0
20060403061267,5,0,1,1,0
20060403061267,6,0,2,2,0
20060403061268,3,0,1,2,0
20060403061268,4,0,1,2,0
20060403061272,1,0,1,2,0
20060403061297,3,0,1,2,0
20060403061302,3,0,1,2,0
20060403061302,4,0,2,2,0
20060403061304,1,0,1,2,0
20060403061320,3,0,1,2,0
20060403061320,4,0,1,2,0
20060403061322,3,0,1,2,0
20060403061322,4,0,1,2,0
20060403061322,5,0,2,2,0
20060403061349,3,0,1,2,0
20060403061349,4,0,1,2,0
20060403061349,5,0,1,2,0
20060403061358,3,0,1,2,0
20060403061358,4,0,1,2,0
20060403061359,3,0,1,2,0
20060403061361,1,0,1,2,0
20060403061361,4,0,1,2,0
20060403061361,5,0,2,2,0
20060403061365,2,0,1,2,0
