case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,num_children,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,secondary_drinking_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,secondary_eating_all_day,secondary_drinking_all_day,activity_list,assisted_meals,year
20060302061945,0.0,2,63,,4944570.347323,0,1.0,1.0,2.0,3,0,75,0.0,,1.0,,,,10,,2006
20060302061948,0.0,3,72,,1948629.817877,0,1.0,1.0,1.0,2,0,105,0.0,,1.0,,,,8,,2006
20060302061949,0.0,3,61,1.0,10953638.46391,0,1.0,1.0,1.0,0,0,20,0.0,150.0,0.0,28.3,,,,,2006
20060302061951,0.0,1,70,,11844353.750248,0,1.0,3.0,3.0,0,0,210,0.0,170.0,0.0,24.4,,,,,2006
20060302061952,0.0,2,64,1.0,6259444.152202,1,2.0,1.0,1.0,0,0,60,0.0,185.0,0.0,31.8,,,,,2006
20060302061956,0.0,4,72,,1492970.772599,2,1.0,3.0,3.0,0,0,180,0.0,205.0,0.0,27.8,,,,,2006
20060302061957,0.0,1,62,,6419459.5886349995,0,2.0,3.0,3.0,0,0,60,0.0,110.0,0.0,20.1,,,,,2006
20060302061958,0.0,4,69,,2429824.930972,1,1.0,3.0,3.0,30,30,48,1.0,236.0,1.0,34.8,,,"2,2",1.0,2006
20060302061959,0.0,1,64,2.0,18579826.987272,0,2.0,1.0,1.0,10,30,155,1.0,118.0,1.0,20.3,,,"5,5,7,7",,2006
20060302061962,0.0,4,73,,12882244.118887,0,1.0,3.0,3.0,0,0,85,0.0,232.0,0.0,30.6,,,,,2006
20060302061963,0.0,1,61,,17168272.597331,0,1.0,2.0,2.0,0,0,60,0.0,220.0,0.0,41.6,,,,,2006
20060302061967,1.0,2,58,,6808455.889816,2,1.0,1.0,1.0,0,0,10,0.0,115.0,0.0,24.0,,,,,2006
20060302061970,0.0,5,67,,5843307.603961,2,1.0,2.0,2.0,4,20,35,1.0,148.0,1.0,23.2,,,"5,17,41",,2006
20060302061976,0.0,3,65,,2472295.732138,1,1.0,1.0,1.0,0,0,85,0.0,204.0,0.0,33.9,,,,,2006
20060302061977,0.0,5,66,,4817029.979043,2,1.0,1.0,1.0,1,230,110,1.0,130.0,1.0,21.0,,,"7,7",2.0,2006
20060302061978,0.0,3,68,,25917393.991736,0,1.0,2.0,3.0,20,0,60,0.0,276.0,1.0,42.0,,,"4,6",,2006
20060302061980,0.0,3,72,2.0,3269066.801465,0,2.0,1.0,1.0,20,0,120,0.0,154.0,1.0,20.9,,,8,,2006
20060302061983,0.0,1,65,2.0,10406547.625546,1,2.0,3.0,1.0,30,120,45,1.0,192.0,1.0,31.9,,,"6,6",1.0,2006
20060302061994,0.0,5,69,,6924882.345644999,0,1.0,3.0,3.0,45,45,30,1.0,160.0,1.0,23.6,,,"10,10",,2006
20060302061997,0.0,4,63,,2511053.132149,0,1.0,1.0,1.0,10,481,20,1.0,135.0,1.0,23.9,,,"5,21,21",,2006
20060302062002,0.0,5,65,,1811542.4172430001,2,1.0,1.0,1.0,0,0,30,0.0,135.0,0.0,22.5,,,,,2006
20060302062003,0.0,1,60,2.0,5332040.102293,0,2.0,2.0,1.0,0,0,50,0.0,160.0,0.0,31.2,,,,,2006
20060302062010,1.0,3,60,2.0,4187949.904036,0,2.0,1.0,1.0,0,0,45,0.0,125.0,0.0,24.4,,,,,2006
20060302062011,0.0,1,60,,4996269.26343,0,1.0,1.0,3.0,0,0,65,0.0,182.0,0.0,35.5,,,,,2006
20060302062012,0.0,1,70,2.0,2507272.806398,0,2.0,1.0,1.0,30,30,75,1.0,150.0,1.0,21.5,,,"4,4",,2006
20060302062013,0.0,4,72,,2210436.844114,2,1.0,3.0,3.0,0,0,35,0.0,230.0,0.0,31.2,,,,,2006
20060302062016,0.0,5,66,,3943128.9852150003,1,1.0,3.0,3.0,30,180,45,1.0,125.0,1.0,20.2,,,"5,7",,2006
20060302062017,0.0,3,62,,1974084.101237,2,1.0,1.0,1.0,0,0,15,0.0,165.0,0.0,30.2,,,,,2006
20060302062018,0.0,4,70,,9557449.434136,0,1.0,3.0,3.0,0,0,120,0.0,197.0,0.0,28.3,,,,,2006
20060302062020,0.0,4,64,,1757902.914024,2,1.0,2.0,3.0,25,0,75,0.0,160.0,1.0,27.5,,,"4,10,16",,2006
20060302062021,0.0,3,77,,12105392.671332,0,1.0,3.0,3.0,0,0,90,0.0,215.0,0.0,25.5,,,,,2006
20060302062024,0.0,5,67,2.0,4681625.989566,3,2.0,1.0,3.0,0,0,5,0.0,130.0,0.0,20.4,,,,,2006
20060302062026,0.0,3,69,,12246553.81834,0,1.0,2.0,2.0,0,0,45,0.0,220.0,0.0,32.5,,,,,2006
20060302062027,0.0,2,69,2.0,2611950.566369,0,2.0,2.0,2.0,195,195,70,1.0,160.0,1.0,23.6,,,"24,24",,2006
20060302062030,0.0,4,60,1.0,3757808.832586,3,2.0,1.0,1.0,0,0,135,0.0,125.0,0.0,24.4,,,,,2006
20060302062034,0.0,3,69,,11914778.470847,0,1.0,3.0,3.0,2,2,100,1.0,185.0,1.0,27.3,,,"8,23",,2006
20060302062035,0.0,4,63,1.0,4772286.31466,0,2.0,2.0,3.0,40,60,0,1.0,135.0,1.0,23.9,,,"2,2,4,5",,2006
20060302062039,0.0,3,72,,13505450.997746,0,1.0,3.0,3.0,10,0,120,0.0,187.0,1.0,25.4,,,9,,2006
20060302062040,0.0,2,70,2.0,9412123.141736,1,2.0,2.0,3.0,0,0,75,0.0,150.0,0.0,21.5,,,,,2006
20060302062044,0.0,2,66,1.0,5712555.794614,0,2.0,1.0,1.0,10,0,30,0.0,156.0,1.0,25.2,,,17,,2006
20060302062046,0.0,3,68,1.0,11214932.930452,1,1.0,1.0,1.0,0,0,85,0.0,215.0,0.0,32.7,,,,,2006
20060302062048,0.0,4,72,,18995603.309999,0,1.0,3.0,3.0,0,0,35,0.0,180.0,0.0,24.4,,,,,2006
20060302062049,0.0,3,71,1.0,6673666.28467,2,2.0,3.0,3.0,0,0,75,0.0,220.0,0.0,30.7,,,,,2006
20060302062054,0.0,2,70,,5882044.591379,1,1.0,2.0,3.0,0,0,70,0.0,255.0,0.0,36.6,,,,,2006
20060302062063,0.0,5,64,,4661200.1208339995,0,1.0,1.0,1.0,15,15,5,1.0,161.0,1.0,27.6,,,"9,9",,2006
20060302062065,0.0,1,71,,14669896.237310998,0,1.0,3.0,3.0,15,20,120,1.0,148.0,1.0,20.6,,,"7,7",,2006
20060302062067,0.0,9,-3,,16526006.45458,0,,3.0,2.0,0,0,33,0.0,,0.0,,,,,,2006
20060302062080,0.0,2,66,,9503070.475333,0,1.0,3.0,3.0,0,0,120,0.0,155.0,0.0,25.0,,,,,2006
20060302062081,0.0,3,67,,17185845.99322,0,1.0,3.0,1.0,45,770,0,1.0,174.0,1.0,27.2,,,"4,4,5,6",,2006
20060302062082,0.0,2,65,,1731437.027159,0,,3.0,3.0,0,0,80,0.0,159.0,0.0,26.5,,,,,2006
20060302062083,0.0,3,60,,5634435.483019,0,1.0,1.0,1.0,0,0,75,0.0,165.0,0.0,32.2,,,,,2006
20060302062085,0.0,4,68,,1177786.464604,0,1.0,1.0,1.0,15,25,35,1.0,185.0,1.0,28.1,,,"2,13,26",,2006
20060302062088,0.0,4,62,,1911131.004005,0,,1.0,1.0,0,0,45,0.0,135.0,0.0,24.7,,,,,2006
20060302062090,1.0,3,64,2.0,2021229.4707349997,2,2.0,1.0,1.0,22,18,0,1.0,215.0,1.0,36.9,,,"2,7,8,10,10,22,28,30,30",3.0,2006
20060302062092,0.0,4,59,,4677684.871569,0,1.0,3.0,3.0,0,0,75,0.0,115.0,0.0,23.2,,,,,2006
20060302062093,0.0,3,62,,1405070.162212,0,1.0,1.0,1.0,18,16,0,1.0,135.0,1.0,24.7,,,"5,5,11,11",,2006
20060302062095,1.0,3,68,2.0,807534.2148739999,0,2.0,1.0,1.0,0,0,35,0.0,180.0,0.0,27.4,,,,,2006
20060302062106,0.0,5,67,,9601579.220216,0,1.0,3.0,3.0,0,0,30,0.0,205.0,0.0,32.1,,,,,2006
20060302062107,0.0,1,76,2.0,3322145.1878529997,0,2.0,1.0,1.0,20,0,35,0.0,178.0,1.0,21.7,,,4,,2006
20060302062108,1.0,1,66,1.0,2079044.2821209999,0,2.0,1.0,1.0,1,20,90,1.0,175.0,1.0,28.2,,,"4,5,5",,2006
20060302062109,0.0,2,69,2.0,15577814.816725,0,2.0,3.0,3.0,0,0,30,0.0,175.0,0.0,25.8,,,,,2006
20060302062111,0.0,3,62,1.0,6574011.512367,0,2.0,1.0,1.0,20,0,40,0.0,145.0,1.0,26.5,,,"4,10",,2006
20060302062112,0.0,2,65,1.0,11253156.208755,0,2.0,1.0,2.0,0,0,190,0.0,180.0,0.0,30.0,,,,,2006
20060302062113,0.0,3,64,2.0,7256567.978441,0,2.0,1.0,1.0,0,0,80,0.0,127.0,0.0,21.8,,,,,2006
20060302062115,0.0,3,59,1.0,2630564.851136,3,2.0,3.0,3.0,0,0,15,0.0,120.0,0.0,24.2,,,,,2006
20060302062117,0.0,1,65,2.0,4362702.468393,1,2.0,1.0,1.0,0,0,15,0.0,163.0,0.0,27.1,,,,,2006
20060302062118,0.0,4,70,,2508690.735351,0,1.0,1.0,1.0,0,0,63,0.0,177.0,0.0,25.4,,,,,2006
20060302062120,0.0,4,72,,9005432.016328,0,1.0,2.0,2.0,0,0,55,0.0,196.0,0.0,26.6,,,,,2006
20060302062123,0.0,4,68,2.0,4720151.103553,1,2.0,3.0,2.0,30,0,60,0.0,190.0,1.0,28.9,,,8,2.0,2006
20060302062127,0.0,2,-2,1.0,10386515.167692998,1,2.0,3.0,2.0,0,0,90,0.0,180.0,0.0,,,,,,2006
20060302062134,0.0,3,67,,15744297.536945,2,,2.0,3.0,5,0,60,0.0,153.0,1.0,24.0,,,7,1.0,2006
20060302062135,0.0,4,60,,2888179.729354,0,1.0,1.0,1.0,10,3,30,1.0,150.0,1.0,29.3,,,"3,14",,2006
20060302062139,0.0,5,64,1.0,2901390.4578279997,0,2.0,1.0,1.0,0,0,30,0.0,140.0,1.0,24.0,,,,,2006
20060302062140,0.0,2,63,,1909587.6159990001,0,2.0,1.0,1.0,0,0,60,0.0,162.0,0.0,28.7,,,,,2006
20060302062141,0.0,5,62,,3784085.8358410005,0,1.0,1.0,1.0,0,0,105,0.0,130.0,0.0,23.8,,,,,2006
20060302062143,0.0,3,62,,9922594.940116001,2,1.0,3.0,3.0,0,0,40,0.0,106.0,0.0,19.4,,,,,2006
20060302062145,0.0,5,74,2.0,4194075.955701,4,2.0,2.0,2.0,0,0,90,0.0,205.0,0.0,26.3,,,,,2006
20060302062148,0.0,3,65,,1317183.847649,2,1.0,1.0,1.0,0,0,55,0.0,150.0,0.0,25.0,,,,,2006
20060302062151,0.0,5,64,,2550271.568624,3,1.0,1.0,1.0,10,0,70,0.0,132.0,1.0,22.7,,,9,,2006
20060302062153,0.0,4,67,,3891598.240653,1,1.0,1.0,1.0,5,0,20,0.0,145.0,1.0,22.7,,,11,2.0,2006
20060302062156,0.0,2,-2,2.0,2848349.401889,1,2.0,1.0,3.0,0,0,195,0.0,160.0,0.0,,,,,,2006
20060302062160,1.0,5,75,2.0,3738093.363069,0,2.0,1.0,1.0,0,0,60,0.0,198.0,0.0,24.7,,,,,2006
20060302062165,0.0,2,61,2.0,5201143.432774,0,2.0,1.0,1.0,0,0,38,0.0,260.0,0.0,49.1,,,,,2006
20060302062172,0.0,5,68,1.0,4185763.224423,0,2.0,1.0,1.0,10,163,30,1.0,183.0,1.0,27.8,,,"2,2,6,9,11,13,16",,2006
20060302062175,0.0,5,68,,1084345.3253040002,1,1.0,1.0,1.0,0,0,160,0.0,130.0,0.0,19.8,,,,,2006
20060302062176,0.0,4,65,,19806289.091894,0,1.0,1.0,1.0,0,45,15,1.0,140.0,0.0,23.3,,,"3,5",,2006
20060302062177,0.0,3,60,,1348003.254051,0,1.0,1.0,1.0,0,0,90,0.0,140.0,0.0,27.3,,,,,2006
20060302062178,0.0,3,59,,13085213.179655999,1,1.0,3.0,2.0,20,170,90,1.0,240.0,1.0,48.5,,,"6,6,8,10,10,11",1.0,2006
20060302062183,0.0,5,65,1.0,9683634.728097,1,,2.0,2.0,0,0,27,0.0,118.0,0.0,19.6,,,,,2006
20060302062184,0.0,3,77,,1993457.219854,2,1.0,3.0,3.0,0,0,85,0.0,230.0,0.0,27.3,,,,,2006
20060302062185,0.0,3,70,,2077163.8819900001,3,1.0,3.0,3.0,0,0,100,0.0,238.0,0.0,34.1,,,,,2006
20060302062188,0.0,3,69,,5769512.366090001,0,1.0,1.0,1.0,0,0,90,0.0,210.0,0.0,31.0,,,,,2006
20060302062191,0.0,2,62,,4599933.238065,2,1.0,2.0,2.0,0,0,50,0.0,220.0,0.0,40.2,,,,,2006
20060302062195,0.0,4,67,,14903213.776639001,0,1.0,1.0,1.0,0,0,140,0.0,180.0,0.0,28.2,,,,,2006
20060302062196,0.0,5,66,,5686518.223539,2,1.0,1.0,1.0,0,0,145,0.0,164.0,0.0,26.5,,,,,2006
20060302062197,0.0,3,69,,12852285.861971,1,1.0,3.0,2.0,5,10,60,1.0,217.0,1.0,32.0,,,"2,6",2.0,2006
20060302062199,0.0,5,67,,5521737.064436,2,1.0,1.0,1.0,10,30,210,1.0,128.0,1.0,20.0,,,"6,13",,2006
20060302062201,0.0,3,65,1.0,2245650.525773,1,2.0,2.0,1.0,20,15,70,1.0,180.0,1.0,30.0,,,"13,18",,2006
20060302062209,0.0,2,73,,9289258.02896,0,1.0,3.0,3.0,15,0,60,0.0,304.0,1.0,40.1,,,16,,2006
20060302062210,0.0,4,60,,5352484.926915,0,1.0,1.0,1.0,0,0,30,0.0,137.0,0.0,26.8,,,,,2006
20060302062221,0.0,4,65,,2475711.5766330003,2,1.0,1.0,1.0,10,153,35,1.0,155.0,1.0,25.8,,,"8,27,28,29,30,45,45",,2006
20060302062222,0.0,3,71,,2759153.294315,1,1.0,3.0,3.0,30,65,15,1.0,290.0,1.0,40.4,,,"2,6,6,10",,2006
20060302062225,0.0,5,72,,11049918.098165,0,1.0,1.0,1.0,0,0,180,0.0,204.0,0.0,27.7,,,,,2006
20060302062228,0.0,1,67,2.0,8094497.515624001,0,2.0,2.0,1.0,10,0,20,0.0,200.0,1.0,31.3,,,"10,11",,2006
20060302062230,0.0,4,69,,3423514.991868,0,1.0,2.0,3.0,10,30,110,1.0,265.0,1.0,39.1,,,"12,14,14",,2006
20060302062231,0.0,5,60,2.0,1885174.5957650002,0,2.0,1.0,1.0,0,0,45,0.0,130.0,0.0,25.4,,,,,2006
20060302062233,0.0,3,68,,5510841.297978,0,1.0,2.0,2.0,0,0,120,0.0,250.0,0.0,38.0,,,,,2006
20060302062236,0.0,4,66,,7075902.609572,0,1.0,1.0,1.0,20,0,30,0.0,156.0,1.0,25.2,,,"2,6",,2006
20060302062237,0.0,3,63,,2104197.48237,3,1.0,3.0,3.0,65,2,0,1.0,123.0,1.0,21.8,,,"6,6,9",3.0,2006
20060302062239,0.0,4,62,,1181006.265073,1,1.0,1.0,1.0,20,0,65,0.0,160.0,1.0,29.3,,,9,1.0,2006
20060302062241,0.0,3,62,,4563717.794323999,3,1.0,2.0,1.0,2,55,55,1.0,200.0,1.0,36.6,,,"18,33,41",1.0,2006
20060302062243,0.0,4,71,,6937454.107563,0,1.0,3.0,3.0,45,0,75,0.0,165.0,1.0,23.0,,,"3,12,16,23",,2006
20060302062245,0.0,4,65,,2295416.826574,1,1.0,1.0,1.0,205,0,120,0.0,145.0,1.0,24.1,,,"10,12,16",1.0,2006
20060302062247,0.0,3,67,,3833116.190443,0,1.0,1.0,1.0,0,0,25,0.0,190.0,0.0,29.8,,,,,2006
20060302062248,0.0,5,71,,4289589.390616001,0,1.0,3.0,1.0,5,0,60,0.0,182.0,1.0,25.4,,,11,,2006
20060302062249,0.0,2,64,,8035870.498483,2,2.0,3.0,3.0,30,0,75,0.0,235.0,1.0,40.3,,,19,,2006
20060302062250,0.0,3,67,,4609667.554959,2,1.0,2.0,2.0,0,0,45,0.0,,1.0,,,,,,2006
20060302062251,0.0,5,66,,3795649.6511910004,0,1.0,1.0,1.0,10,0,35,0.0,200.0,1.0,32.3,,,11,,2006
20060302062253,0.0,5,67,,2446248.0953220003,0,1.0,1.0,1.0,5,10,90,1.0,175.0,1.0,27.4,,,"8,8",,2006
20060302062254,0.0,4,71,,2081684.736839,0,1.0,1.0,1.0,0,0,105,0.0,180.0,0.0,25.1,,,,,2006
20060302062258,0.0,3,67,,10756624.606488,0,1.0,1.0,1.0,10,60,15,1.0,145.0,1.0,22.7,,,"14,15,16,17",,2006
20060302062260,0.0,4,69,,8504194.933497999,0,1.0,3.0,3.0,0,0,90,0.0,235.0,0.0,34.7,,,,,2006
20060302062261,0.0,4,68,,5773464.12973,2,1.0,1.0,1.0,0,0,150,0.0,170.0,0.0,25.8,,,,,2006
20060302062267,0.0,5,70,,9129903.267594,0,1.0,3.0,1.0,0,0,252,0.0,190.0,0.0,27.3,,,,,2006
20060302062270,0.0,4,64,,2052221.7803830002,2,1.0,1.0,1.0,5,300,120,1.0,138.0,1.0,23.7,,,"6,6",2.0,2006
20060302062274,0.0,4,66,,8732751.143036999,0,1.0,1.0,1.0,0,0,95,0.0,150.0,0.0,24.2,,,,,2006
20060302062276,0.0,5,66,,4387111.79524,2,1.0,1.0,1.0,20,50,38,1.0,165.0,1.0,26.6,,,"11,11,32,35,47,49",,2006
20060302062279,0.0,5,65,2.0,10344035.495531,0,2.0,1.0,1.0,0,0,45,0.0,116.0,0.0,19.3,,,,,2006
20060302062282,0.0,4,72,2.0,5715431.544701001,0,2.0,1.0,3.0,0,0,10,0.0,235.0,0.0,31.9,,,,,2006
20060302062284,,2,71,2.0,2328491.8520130003,0,2.0,3.0,3.0,0,0,35,0.0,240.0,0.0,33.5,,,,,2006
20060302062285,0.0,3,63,,2620693.066375,2,1.0,3.0,3.0,10,0,80,0.0,140.0,1.0,24.8,,,6,2.0,2006
20060302062292,0.0,3,62,,7349942.173033999,2,1.0,3.0,3.0,25,0,90,0.0,115.0,1.0,21.0,,,"7,22,27",,2006
20060302062294,0.0,4,67,,6156141.695332,0,1.0,1.0,1.0,5,10,84,1.0,160.0,1.0,25.1,,,"12,13",,2006
20060302062295,0.0,3,67,,10549461.247534,1,1.0,1.0,1.0,0,0,90,0.0,,0.0,,,,,,2006
20060302062296,0.0,2,61,,2334264.072384,2,1.0,1.0,1.0,0,0,75,0.0,123.0,0.0,23.2,,,,,2006
20060302062297,0.0,3,62,1.0,3645167.226898,0,2.0,1.0,1.0,20,20,40,1.0,160.0,1.0,29.3,,,"3,3,6,17",,2006
20060302062300,0.0,3,63,,3146831.155378,0,1.0,1.0,1.0,0,0,95,0.0,171.0,0.0,30.3,,,,,2006
20060302062303,0.0,3,65,1.0,5602956.84518,0,2.0,1.0,1.0,5,20,130,1.0,140.0,1.0,23.3,,,"13,17",,2006
20060302062304,0.0,4,69,,13634578.870597,0,1.0,3.0,3.0,0,0,165,0.0,172.0,0.0,25.4,,,,,2006
20060302062305,0.0,3,66,,2885903.149174,0,1.0,3.0,3.0,10,0,105,0.0,175.0,1.0,28.2,,,10,,2006
20060302062306,0.0,3,66,,3502101.011514,2,,3.0,3.0,0,0,55,0.0,160.0,0.0,25.8,,,,,2006
20060302062309,0.0,5,66,,5614965.076873001,1,1.0,3.0,1.0,35,65,45,1.0,137.0,1.0,22.1,,,"6,7,8,9,9,10",1.0,2006
20060302062310,0.0,5,70,1.0,6783809.932843,0,2.0,1.0,1.0,20,0,64,0.0,190.0,1.0,27.3,,,"7,9",,2006
20060302062312,0.0,4,66,,2147725.55703,2,1.0,1.0,2.0,0,0,60,0.0,140.0,0.0,22.6,,,,,2006
20060302062313,0.0,3,62,,7444166.969485001,0,1.0,2.0,2.0,15,0,120,0.0,190.0,1.0,34.7,,,12,,2006
20060302062314,0.0,4,66,,1700033.9159610001,1,,2.0,2.0,0,0,60,0.0,200.0,0.0,32.3,,,,,2006
20060302062315,0.0,4,68,,6137958.4196,0,1.0,1.0,1.0,20,0,30,0.0,160.0,1.0,24.3,,,"3,4",,2006
20060302062316,0.0,3,70,,3311059.195156,2,1.0,2.0,1.0,1,0,60,0.0,150.0,1.0,21.5,,,3,,2006
20060302062318,0.0,4,65,,3134395.787596,0,1.0,1.0,1.0,0,0,75,0.0,165.0,0.0,27.5,,,,,2006
20060302062320,0.0,4,64,,6052985.289162001,2,1.0,3.0,3.0,60,0,10,0.0,145.0,1.0,24.9,,,9,,2006
20060302062329,0.0,2,68,2.0,4646251.376987,0,2.0,1.0,1.0,70,120,10,1.0,185.0,1.0,28.1,,,"3,4,5",,2006
20060302062331,0.0,4,68,,3650730.849098,2,1.0,3.0,3.0,70,0,60,0.0,130.0,1.0,19.8,,,"5,9",2.0,2006
20060302062332,0.0,2,64,1.0,11827343.181919001,0,2.0,3.0,1.0,20,0,80,0.0,175.0,1.0,30.0,,,"7,11",,2006
20060302062333,0.0,4,67,,1819942.88024,0,1.0,1.0,1.0,0,0,165,0.0,170.0,0.0,26.6,,,,,2006
20060302062338,0.0,2,65,,4625611.036165,2,1.0,1.0,1.0,20,6,5,1.0,290.0,1.0,48.3,,,"3,3,16,25,25",3.0,2006
20060302062339,0.0,5,72,,5476346.057698,0,1.0,1.0,1.0,7,168,145,1.0,185.0,1.0,25.1,,,"2,2,3,11",,2006
20060302062350,0.0,3,62,,4929801.283732,0,1.0,1.0,1.0,0,0,90,0.0,122.0,0.0,22.3,,,,,2006
20060302062351,0.0,1,74,1.0,3125759.689761,0,2.0,1.0,1.0,0,0,45,0.0,212.0,0.0,27.2,,,,,2006
20060302062352,0.0,5,66,,3751667.2282,0,1.0,2.0,2.0,15,240,65,1.0,140.0,1.0,22.6,,,"2,3,4,7",,2006
20060302062357,0.0,4,67,,4241779.408996,0,1.0,1.0,1.0,2,0,100,0.0,160.0,1.0,25.1,,,15,,2006
20060302062359,0.0,4,68,,20091513.393907,0,,1.0,1.0,0,0,30,0.0,,0.0,,,,,,2006
20060302062360,0.0,5,75,1.0,7740845.959757001,1,2.0,3.0,3.0,3,1,50,1.0,190.0,1.0,23.7,,,"29,29",2.0,2006
20060302062361,0.0,4,70,1.0,4088802.4941120003,0,2.0,1.0,1.0,10,0,20,0.0,180.0,1.0,25.8,,,15,,2006
20060302062362,0.0,4,69,,4056314.4333699998,0,1.0,3.0,2.0,0,0,120,0.0,170.0,0.0,25.1,,,,,2006
20060302062363,0.0,4,76,,4429910.749458,0,1.0,3.0,3.0,15,70,160,1.0,250.0,1.0,30.4,,,"2,23,24,24",,2006
20060302062364,0.0,4,62,,15392957.740577,0,1.0,2.0,1.0,45,45,45,1.0,120.0,1.0,21.9,,,"5,6,14,14",,2006
20060302062369,0.0,3,67,,2114481.331881,1,1.0,1.0,1.0,0,0,110,0.0,,0.0,,,,,,2006
20060302062370,0.0,3,63,1.0,17143965.765837,0,2.0,3.0,2.0,0,0,52,0.0,190.0,0.0,33.7,,,,,2006
20060302062371,0.0,3,72,,1762287.8219869998,2,1.0,1.0,1.0,115,30,25,1.0,195.0,1.0,26.4,,,"5,17,17,19",,2006
20060302062373,0.0,4,65,,4797127.946812,0,1.0,1.0,3.0,0,0,72,0.0,145.0,0.0,24.1,,,,,2006
20060302062376,0.0,4,64,2.0,1164911.09448,0,2.0,1.0,1.0,0,0,30,0.0,145.0,0.0,24.9,,,,,2006
20060302062383,0.0,3,62,,1774205.0574979999,0,1.0,1.0,1.0,30,415,0,1.0,112.0,1.0,20.5,,,"2,6,6",,2006
20060302062385,1.0,5,63,2.0,762212.682274,1,2.0,1.0,1.0,0,0,55,0.0,160.0,0.0,28.3,,,,,2006
20060302062386,0.0,3,71,,7700900.181257001,0,1.0,1.0,1.0,0,0,75,0.0,,0.0,,,,,,2006
20060302062390,0.0,3,68,1.0,12573782.396286,2,2.0,3.0,3.0,15,442,75,1.0,180.0,1.0,27.4,,,"5,6,10,10,13,14",2.0,2006
20060302062391,0.0,5,66,,12926364.70838,0,1.0,1.0,1.0,32,0,140,0.0,140.0,1.0,22.6,,,"21,29",,2006
20060302062393,0.0,4,66,,13949890.481728,0,1.0,1.0,1.0,0,0,70,0.0,150.0,0.0,24.2,,,,,2006
20060302062395,0.0,4,61,,7003560.150642999,2,1.0,3.0,3.0,10,15,50,1.0,115.0,1.0,21.7,,,"17,17",3.0,2006
20060302062405,0.0,5,74,,5297529.25337,0,1.0,3.0,3.0,35,25,35,1.0,190.0,1.0,24.4,,,"5,5,8,8",,2006
20060302062407,0.0,5,60,,2212966.852971,1,1.0,3.0,2.0,150,95,60,1.0,130.0,1.0,25.4,,,"7,13",,2006
20060302062408,0.0,3,69,2.0,1849177.075663,1,2.0,2.0,3.0,30,180,105,1.0,220.0,1.0,32.5,,,"15,18",,2006
20060302062409,0.0,4,73,,6399337.238919999,0,1.0,2.0,2.0,10,180,45,1.0,211.0,1.0,27.8,,,"13,14",,2006
20060302062412,0.0,3,64,,2924097.388991,2,1.0,3.0,1.0,0,0,90,0.0,,0.0,,,,,,2006
20060302062413,0.0,3,72,1.0,16429067.409222,0,1.0,3.0,3.0,20,120,35,1.0,185.0,1.0,25.1,,,"10,10",,2006
20060302062416,0.0,3,62,,2550327.682344,2,1.0,1.0,1.0,60,0,30,0.0,105.0,1.0,19.2,,,11,,2006
20060302062418,0.0,5,74,,6723642.794962999,1,1.0,3.0,3.0,0,0,90,0.0,175.0,0.0,22.5,,,,,2006
20060302062423,0.0,4,68,1.0,9738242.248417,3,1.0,3.0,1.0,20,0,30,0.0,175.0,1.0,26.6,,,21,6.0,2006
20060302062426,0.0,3,70,,7478655.202137,2,1.0,3.0,3.0,5,0,60,0.0,205.0,1.0,29.4,,,11,3.0,2006
20060302062427,0.0,4,67,1.0,15525424.485451998,0,2.0,3.0,3.0,5,10,20,1.0,150.0,1.0,23.5,,,"9,9,22",,2006
20060302062428,0.0,4,64,,16280022.536027,0,1.0,2.0,1.0,15,0,20,0.0,135.0,1.0,23.2,,,5,,2006
20060302062431,0.0,5,67,,2247722.447545,0,1.0,1.0,1.0,20,10,161,1.0,145.0,1.0,22.7,,,"26,26,28",,2006
20060302062435,0.0,5,66,,3258925.132919,3,1.0,1.0,1.0,0,0,165,0.0,135.0,0.0,21.8,,,,,2006
20060302062438,0.0,3,72,,7593302.099038,1,1.0,3.0,3.0,15,0,80,0.0,180.0,1.0,24.4,,,14,2.0,2006
20060302062439,0.0,5,70,2.0,2500217.066154,0,2.0,1.0,1.0,0,0,0,0.0,170.0,0.0,24.4,,,,,2006
20060302062442,0.0,3,64,1.0,6431893.091864,3,2.0,1.0,2.0,25,552,30,1.0,175.0,1.0,30.0,,,"8,8,10,10,12,15,16,18",1.0,2006
20060302062445,0.0,5,72,,6543068.388846,0,1.0,1.0,1.0,10,30,50,1.0,203.0,1.0,27.5,,,"5,5",,2006
20060302062447,0.0,2,65,,4767209.825680001,1,1.0,2.0,2.0,45,135,11,1.0,,1.0,,,,"19,29,30",,2006
20060302062449,0.0,4,66,1.0,11221604.254351,1,2.0,1.0,3.0,10,0,75,0.0,123.0,1.0,19.9,,,28,,2006
20060302062454,0.0,4,63,,4947513.02576,3,1.0,3.0,3.0,33,30,35,1.0,100.0,1.0,17.7,,,"4,4,6,15",3.0,2006
20060302062455,0.0,2,60,2.0,5050968.120829,0,2.0,1.0,1.0,30,0,65,0.0,200.0,1.0,39.1,,,"6,10,16",,2006
20060302062456,0.0,1,64,,1874077.267476,0,1.0,1.0,1.0,15,0,90,0.0,138.0,1.0,23.7,,,11,,2006
